timestamp,src_ip,query,record_type,response,dns_server,category
2024-03-10 10:24:36,10.10.5.108,www.salesforce.com,A,93.184.75.152,10.10.50.1,Normal
2024-03-21 09:02:05,10.10.5.103,github.com,A,93.184.197.114,10.10.50.1,Normal
2024-03-01 10:46:45,10.10.4.101,www.dropbox.com,A,93.184.63.83,10.10.50.1,Normal
2024-03-16 17:43:38,10.10.9.101,www.microsoft.com,A,93.184.123.195,10.10.50.1,Normal
2024-03-12 10:55:39,10.10.2.106,www.google.com,A,93.184.123.161,10.10.50.1,Normal
2024-03-27 09:56:08,10.10.2.107,outlook.office365.com,A,93.184.180.68,10.10.50.1,Normal
2024-03-11 08:30:58,10.10.4.101,docs.microsoft.com,A,93.184.26.2,10.10.50.1,Normal
2024-03-14 16:28:41,10.10.8.104,stackoverflow.com,A,93.184.15.155,10.10.50.1,Normal
2024-03-23 14:13:10,10.10.1.104,slack.com,A,93.184.21.101,10.10.50.1,Normal
2024-03-22 13:02:18,10.10.3.105,www.salesforce.com,A,93.184.66.78,10.10.50.1,Normal
2024-03-30 14:45:40,10.10.5.108,www.linkedin.com,A,93.184.109.198,10.10.50.1,Normal
2024-03-19 10:17:26,10.10.5.104,www.office.com,A,93.184.60.60,10.10.50.1,Normal
2024-03-09 16:26:10,10.10.5.108,www.linkedin.com,A,93.184.26.149,10.10.50.1,Normal
2024-03-03 09:56:30,10.10.6.104,www.dropbox.com,A,93.184.142.86,10.10.50.1,Normal
2024-03-26 15:36:55,10.10.6.101,www.microsoft.com,A,93.184.81.2,10.10.50.1,Normal
2024-03-05 12:08:53,10.10.2.106,www.microsoft.com,A,93.184.156.88,10.10.50.1,Normal
2024-03-02 10:22:40,10.10.6.105,www.salesforce.com,A,93.184.176.11,10.10.50.1,Normal
2024-03-14 12:17:40,10.10.2.106,docs.microsoft.com,A,93.184.163.27,10.10.50.1,Normal
2024-03-08 08:25:47,10.10.4.102,outlook.office365.com,A,93.184.156.125,10.10.50.1,Normal
2024-03-05 12:29:45,10.10.5.106,github.com,A,93.184.74.69,10.10.50.1,Normal
2024-03-06 11:44:39,10.10.6.101,slack.com,A,93.184.15.182,10.10.50.1,Normal
2024-03-05 08:46:13,10.10.5.104,teams.microsoft.com,A,93.184.117.85,10.10.50.1,Normal
2024-03-27 16:03:39,10.10.2.102,portal.azure.com,A,93.184.72.133,10.10.50.1,Normal
2024-03-06 10:40:10,10.10.4.102,www.microsoft.com,A,93.184.28.130,10.10.50.1,Normal
2024-03-26 09:58:18,10.10.1.105,www.dropbox.com,A,93.184.62.124,10.10.50.1,Normal
2024-03-08 14:42:35,10.10.6.105,www.salesforce.com,A,93.184.137.135,10.10.50.1,Normal
2024-03-26 16:41:42,10.10.5.107,outlook.office365.com,A,93.184.33.167,10.10.50.1,Normal
2024-03-27 17:18:36,10.10.6.102,www.office.com,A,93.184.33.73,10.10.50.1,Normal
2024-03-13 12:31:15,10.10.3.103,www.google.com,A,93.184.116.107,10.10.50.1,Normal
2024-03-03 16:30:57,10.10.2.104,www.linkedin.com,A,93.184.92.191,10.10.50.1,Normal
2024-03-15 09:32:55,10.10.9.103,www.office.com,A,93.184.60.157,10.10.50.1,Normal
2024-03-18 10:32:39,10.10.2.106,www.google.com,A,93.184.19.78,10.10.50.1,Normal
2024-03-05 12:35:15,10.10.3.103,stackoverflow.com,A,93.184.135.154,10.10.50.1,Normal
2024-03-13 14:20:38,10.10.4.102,zoom.us,A,93.184.67.135,10.10.50.1,Normal
2024-03-24 09:09:54,10.10.1.103,www.office.com,A,93.184.100.53,10.10.50.1,Normal
2024-03-05 11:35:45,10.10.7.102,portal.azure.com,A,93.184.5.10,10.10.50.1,Normal
2024-03-11 11:16:30,10.10.9.103,www.dropbox.com,A,93.184.94.122,10.10.50.1,Normal
2024-03-03 15:33:27,10.10.4.103,trello.com,A,93.184.185.6,10.10.50.1,Normal
2024-03-08 09:56:54,10.10.2.101,www.microsoft.com,A,93.184.101.197,10.10.50.1,Normal
2024-03-04 16:59:00,10.10.1.105,docs.microsoft.com,A,93.184.62.183,10.10.50.1,Normal
2024-03-29 13:19:38,10.10.9.104,www.salesforce.com,A,93.184.181.21,10.10.50.1,Normal
2024-03-06 16:28:55,10.10.2.103,www.google.com,A,93.184.199.146,10.10.50.1,Normal
2024-03-07 14:50:37,10.10.2.105,github.com,A,93.184.69.52,10.10.50.1,Normal
2024-03-23 08:02:01,10.10.1.101,stackoverflow.com,A,93.184.153.14,10.10.50.1,Normal
2024-03-15 09:44:32,10.10.8.102,www.dropbox.com,A,93.184.6.15,10.10.50.1,Normal
2024-03-25 15:50:48,10.10.7.102,www.microsoft.com,A,93.184.126.155,10.10.50.1,Normal
2024-03-03 09:44:56,10.10.2.106,www.microsoft.com,A,93.184.190.134,10.10.50.1,Normal
2024-03-07 17:44:18,10.10.6.102,github.com,A,93.184.188.35,10.10.50.1,Normal
2024-03-25 11:09:47,10.10.3.104,outlook.office365.com,A,93.184.197.70,10.10.50.1,Normal
2024-03-02 11:52:17,10.10.1.101,docs.microsoft.com,A,93.184.180.176,10.10.50.1,Normal
2024-03-22 16:16:38,10.10.4.102,github.com,A,93.184.33.172,10.10.50.1,Normal
2024-03-08 17:56:12,10.10.2.103,trello.com,A,93.184.43.38,10.10.50.1,Normal
2024-03-10 16:26:19,10.10.4.104,www.google.com,A,93.184.186.102,10.10.50.1,Normal
2024-03-07 13:43:40,10.10.5.101,www.dropbox.com,A,93.184.45.70,10.10.50.1,Normal
2024-03-15 17:24:30,10.10.4.105,www.salesforce.com,A,93.184.198.180,10.10.50.1,Normal
2024-03-21 13:28:24,10.10.6.103,www.dropbox.com,A,93.184.135.35,10.10.50.1,Normal
2024-03-07 11:11:03,10.10.7.101,portal.azure.com,A,93.184.161.89,10.10.50.1,Normal
2024-03-25 16:38:54,10.10.4.102,www.salesforce.com,A,93.184.93.34,10.10.50.1,Normal
2024-03-30 11:48:16,10.10.5.107,slack.com,A,93.184.172.136,10.10.50.1,Normal
2024-03-20 08:05:37,10.10.1.105,github.com,A,93.184.191.49,10.10.50.1,Normal
2024-03-21 15:08:57,10.10.3.104,slack.com,A,93.184.187.31,10.10.50.1,Normal
2024-03-26 13:19:11,10.10.3.103,zoom.us,A,93.184.58.82,10.10.50.1,Normal
2024-03-14 11:26:51,10.10.5.108,stackoverflow.com,A,93.184.102.185,10.10.50.1,Normal
2024-03-09 11:54:40,10.10.5.106,trello.com,A,93.184.193.120,10.10.50.1,Normal
2024-03-30 14:50:35,10.10.1.102,slack.com,A,93.184.198.30,10.10.50.1,Normal
2024-03-23 09:43:38,10.10.4.102,www.office.com,A,93.184.186.171,10.10.50.1,Normal
2024-03-05 08:18:58,10.10.4.105,trello.com,A,93.184.165.81,10.10.50.1,Normal
2024-03-19 13:27:23,10.10.4.101,github.com,A,93.184.28.147,10.10.50.1,Normal
2024-03-20 10:42:35,10.10.2.103,slack.com,A,93.184.77.186,10.10.50.1,Normal
2024-03-12 17:00:37,10.10.1.105,outlook.office365.com,A,93.184.134.146,10.10.50.1,Normal
2024-03-25 17:14:16,10.10.9.103,outlook.office365.com,A,93.184.101.12,10.10.50.1,Normal
2024-03-19 12:46:59,10.10.3.103,stackoverflow.com,A,93.184.133.167,10.10.50.1,Normal
2024-03-26 13:55:09,10.10.6.103,stackoverflow.com,A,93.184.176.67,10.10.50.1,Normal
2024-03-18 11:18:42,10.10.4.105,github.com,A,93.184.183.181,10.10.50.1,Normal
2024-03-08 17:34:25,10.10.1.105,www.google.com,A,93.184.190.183,10.10.50.1,Normal
2024-03-07 12:42:43,10.10.4.104,trello.com,A,93.184.12.47,10.10.50.1,Normal
2024-03-30 17:07:08,10.10.6.105,outlook.office365.com,A,93.184.63.155,10.10.50.1,Normal
2024-03-24 11:19:09,10.10.4.101,docs.microsoft.com,A,93.184.40.195,10.10.50.1,Normal
2024-03-10 12:34:32,10.10.2.105,github.com,A,93.184.96.102,10.10.50.1,Normal
2024-03-06 10:34:49,10.10.8.102,docs.microsoft.com,A,93.184.189.101,10.10.50.1,Normal
2024-03-01 16:25:28,10.10.2.102,www.office.com,A,93.184.79.56,10.10.50.1,Normal
2024-03-02 11:52:40,10.10.8.105,portal.azure.com,A,93.184.117.176,10.10.50.1,Normal
2024-03-02 08:17:42,10.10.2.101,outlook.office365.com,A,93.184.164.178,10.10.50.1,Normal
2024-03-12 15:11:29,10.10.5.107,zoom.us,A,93.184.44.85,10.10.50.1,Normal
2024-03-15 13:46:40,10.10.4.102,www.linkedin.com,A,93.184.162.156,10.10.50.1,Normal
2024-03-25 11:15:43,10.10.1.104,docs.microsoft.com,A,93.184.54.3,10.10.50.1,Normal
2024-03-29 13:12:20,10.10.7.103,www.google.com,A,93.184.139.66,10.10.50.1,Normal
2024-03-05 11:57:55,10.10.8.105,trello.com,A,93.184.154.12,10.10.50.1,Normal
2024-03-13 08:26:00,10.10.9.103,outlook.office365.com,A,93.184.127.155,10.10.50.1,Normal
2024-03-18 14:28:21,10.10.7.103,github.com,A,93.184.139.175,10.10.50.1,Normal
2024-03-13 10:27:43,10.10.8.103,teams.microsoft.com,A,93.184.2.63,10.10.50.1,Normal
2024-03-17 09:21:19,10.10.8.104,teams.microsoft.com,A,93.184.179.151,10.10.50.1,Normal
2024-03-29 10:25:33,10.10.8.104,portal.azure.com,A,93.184.116.85,10.10.50.1,Normal
2024-03-09 12:48:15,10.10.2.105,docs.microsoft.com,A,93.184.25.131,10.10.50.1,Normal
2024-03-22 09:09:33,10.10.7.101,www.microsoft.com,A,93.184.86.61,10.10.50.1,Normal
2024-03-09 09:51:33,10.10.8.103,www.salesforce.com,A,93.184.35.186,10.10.50.1,Normal
2024-03-24 11:05:08,10.10.4.102,www.microsoft.com,A,93.184.103.90,10.10.50.1,Normal
2024-03-19 13:21:29,10.10.2.105,portal.azure.com,A,93.184.193.143,10.10.50.1,Normal
2024-03-27 13:47:40,10.10.5.107,teams.microsoft.com,A,93.184.9.156,10.10.50.1,Normal
2024-03-07 13:36:16,10.10.7.102,zoom.us,A,93.184.26.79,10.10.50.1,Normal
2024-03-09 15:08:11,10.10.3.102,trello.com,A,93.184.91.106,10.10.50.1,Normal
2024-03-16 11:11:48,10.10.4.101,portal.azure.com,A,93.184.159.178,10.10.50.1,Normal
2024-03-23 16:21:59,10.10.8.103,trello.com,A,93.184.52.32,10.10.50.1,Normal
2024-03-11 11:54:58,10.10.2.107,teams.microsoft.com,A,93.184.19.20,10.10.50.1,Normal
2024-03-01 12:27:03,10.10.5.105,stackoverflow.com,A,93.184.28.111,10.10.50.1,Normal
2024-03-17 12:14:24,10.10.8.104,trello.com,A,93.184.107.51,10.10.50.1,Normal
2024-03-19 11:06:49,10.10.2.106,docs.microsoft.com,A,93.184.187.178,10.10.50.1,Normal
2024-03-14 09:27:49,10.10.4.104,www.google.com,A,93.184.175.191,10.10.50.1,Normal
2024-03-27 12:55:06,10.10.2.101,docs.microsoft.com,A,93.184.61.183,10.10.50.1,Normal
2024-03-30 10:07:09,10.10.6.104,slack.com,A,93.184.96.170,10.10.50.1,Normal
2024-03-26 17:45:23,10.10.7.101,github.com,A,93.184.112.143,10.10.50.1,Normal
2024-03-04 14:24:05,10.10.4.105,github.com,A,93.184.159.107,10.10.50.1,Normal
2024-03-25 08:30:51,10.10.2.101,slack.com,A,93.184.101.198,10.10.50.1,Normal
2024-03-02 13:00:29,10.10.6.106,teams.microsoft.com,A,93.184.94.9,10.10.50.1,Normal
2024-03-16 09:54:12,10.10.3.103,portal.azure.com,A,93.184.149.78,10.10.50.1,Normal
2024-03-23 13:00:25,10.10.6.106,www.linkedin.com,A,93.184.114.73,10.10.50.1,Normal
2024-03-07 14:17:37,10.10.2.106,docs.microsoft.com,A,93.184.114.36,10.10.50.1,Normal
2024-03-07 14:53:50,10.10.5.101,www.dropbox.com,A,93.184.34.192,10.10.50.1,Normal
2024-03-22 10:32:47,10.10.4.103,www.office.com,A,93.184.47.163,10.10.50.1,Normal
2024-03-03 14:54:20,10.10.4.105,www.office.com,A,93.184.7.58,10.10.50.1,Normal
2024-03-19 13:24:55,10.10.5.109,teams.microsoft.com,A,93.184.140.167,10.10.50.1,Normal
2024-03-03 11:23:22,10.10.6.105,github.com,A,93.184.78.186,10.10.50.1,Normal
2024-03-24 14:29:36,10.10.2.104,zoom.us,A,93.184.112.106,10.10.50.1,Normal
2024-03-12 10:52:12,10.10.2.103,www.microsoft.com,A,93.184.76.52,10.10.50.1,Normal
2024-03-24 17:43:53,10.10.8.105,www.salesforce.com,A,93.184.30.58,10.10.50.1,Normal
2024-03-06 09:31:40,10.10.8.101,www.google.com,A,93.184.152.79,10.10.50.1,Normal
2024-03-23 15:45:11,10.10.4.105,slack.com,A,93.184.131.6,10.10.50.1,Normal
2024-03-16 08:09:47,10.10.6.104,www.salesforce.com,A,93.184.143.44,10.10.50.1,Normal
2024-03-22 11:23:34,10.10.2.106,slack.com,A,93.184.84.47,10.10.50.1,Normal
2024-03-16 09:47:56,10.10.3.102,zoom.us,A,93.184.144.2,10.10.50.1,Normal
2024-03-19 14:14:50,10.10.2.106,www.microsoft.com,A,93.184.148.193,10.10.50.1,Normal
2024-03-30 15:31:40,10.10.6.102,teams.microsoft.com,A,93.184.173.200,10.10.50.1,Normal
2024-03-01 15:38:58,10.10.6.103,portal.azure.com,A,93.184.16.166,10.10.50.1,Normal
2024-03-19 15:10:58,10.10.5.110,www.google.com,A,93.184.104.120,10.10.50.1,Normal
2024-03-11 09:08:24,10.10.8.101,zoom.us,A,93.184.99.180,10.10.50.1,Normal
2024-03-20 11:00:21,10.10.3.105,trello.com,A,93.184.43.67,10.10.50.1,Normal
2024-03-14 15:04:40,10.10.1.104,portal.azure.com,A,93.184.31.199,10.10.50.1,Normal
2024-03-30 13:59:14,10.10.8.105,docs.microsoft.com,A,93.184.8.195,10.10.50.1,Normal
2024-03-04 12:28:12,10.10.2.104,stackoverflow.com,A,93.184.116.65,10.10.50.1,Normal
2024-03-11 08:20:12,10.10.9.103,zoom.us,A,93.184.180.72,10.10.50.1,Normal
2024-03-03 17:42:40,10.10.6.105,www.office.com,A,93.184.20.189,10.10.50.1,Normal
2024-03-04 12:05:28,10.10.1.103,trello.com,A,93.184.90.38,10.10.50.1,Normal
2024-03-02 17:35:01,10.10.5.107,github.com,A,93.184.47.53,10.10.50.1,Normal
2024-03-21 11:18:28,10.10.5.103,stackoverflow.com,A,93.184.188.106,10.10.50.1,Normal
2024-03-14 17:40:42,10.10.5.108,www.linkedin.com,A,93.184.30.186,10.10.50.1,Normal
2024-03-19 14:53:45,10.10.5.107,www.microsoft.com,A,93.184.154.88,10.10.50.1,Normal
2024-03-05 14:29:06,10.10.5.103,trello.com,A,93.184.75.170,10.10.50.1,Normal
2024-03-08 14:50:51,10.10.7.102,outlook.office365.com,A,93.184.54.149,10.10.50.1,Normal
2024-03-25 08:14:49,10.10.2.107,zoom.us,A,93.184.8.51,10.10.50.1,Normal
2024-03-26 15:11:57,10.10.7.101,www.salesforce.com,A,93.184.140.33,10.10.50.1,Normal
2024-03-21 12:12:12,10.10.5.108,www.office.com,A,93.184.158.45,10.10.50.1,Normal
2024-03-11 12:44:52,10.10.7.103,zoom.us,A,93.184.6.3,10.10.50.1,Normal
2024-03-27 10:26:58,10.10.6.101,zoom.us,A,93.184.106.150,10.10.50.1,Normal
2024-03-13 13:36:15,10.10.5.103,www.linkedin.com,A,93.184.112.3,10.10.50.1,Normal
2024-03-20 09:52:26,10.10.9.102,github.com,A,93.184.135.131,10.10.50.1,Normal
2024-03-13 13:47:01,10.10.4.101,outlook.office365.com,A,93.184.123.198,10.10.50.1,Normal
2024-03-24 15:51:47,10.10.1.102,outlook.office365.com,A,93.184.9.147,10.10.50.1,Normal
2024-03-11 16:17:05,10.10.5.107,www.office.com,A,93.184.141.43,10.10.50.1,Normal
2024-03-22 11:41:34,10.10.5.108,stackoverflow.com,A,93.184.141.170,10.10.50.1,Normal
2024-03-30 09:54:40,10.10.3.103,slack.com,A,93.184.12.195,10.10.50.1,Normal
2024-03-15 15:36:14,10.10.1.103,www.microsoft.com,A,93.184.53.135,10.10.50.1,Normal
2024-03-26 16:16:34,10.10.4.103,stackoverflow.com,A,93.184.110.156,10.10.50.1,Normal
2024-03-16 09:12:54,10.10.5.103,www.salesforce.com,A,93.184.99.112,10.10.50.1,Normal
2024-03-19 10:03:05,10.10.3.104,slack.com,A,93.184.36.134,10.10.50.1,Normal
2024-03-29 09:59:28,10.10.2.102,www.office.com,A,93.184.55.165,10.10.50.1,Normal
2024-03-25 16:09:27,10.10.5.102,stackoverflow.com,A,93.184.105.16,10.10.50.1,Normal
2024-03-05 09:33:41,10.10.9.103,github.com,A,93.184.35.173,10.10.50.1,Normal
2024-03-05 13:12:28,10.10.1.101,www.google.com,A,93.184.107.94,10.10.50.1,Normal
2024-03-27 08:59:28,10.10.5.103,www.office.com,A,93.184.41.44,10.10.50.1,Normal
2024-03-15 12:34:58,10.10.1.104,www.linkedin.com,A,93.184.125.33,10.10.50.1,Normal
2024-03-11 08:45:04,10.10.6.103,outlook.office365.com,A,93.184.187.87,10.10.50.1,Normal
2024-03-16 12:14:50,10.10.8.101,stackoverflow.com,A,93.184.191.159,10.10.50.1,Normal
2024-03-08 16:55:44,10.10.4.104,www.linkedin.com,A,93.184.37.54,10.10.50.1,Normal
2024-03-17 17:23:47,10.10.5.110,stackoverflow.com,A,93.184.27.114,10.10.50.1,Normal
2024-03-29 13:54:31,10.10.5.110,slack.com,A,93.184.124.161,10.10.50.1,Normal
2024-03-19 11:25:24,10.10.2.102,www.linkedin.com,A,93.184.190.199,10.10.50.1,Normal
2024-03-06 10:06:11,10.10.3.101,slack.com,A,93.184.122.43,10.10.50.1,Normal
2024-03-11 10:46:57,10.10.7.103,www.google.com,A,93.184.183.106,10.10.50.1,Normal
2024-03-07 16:48:15,10.10.2.106,www.google.com,A,93.184.94.6,10.10.50.1,Normal
2024-03-19 13:40:41,10.10.4.103,www.salesforce.com,A,93.184.43.144,10.10.50.1,Normal
2024-03-21 09:51:44,10.10.5.101,github.com,A,93.184.97.37,10.10.50.1,Normal
2024-03-24 15:26:33,10.10.4.101,www.microsoft.com,A,93.184.7.189,10.10.50.1,Normal
2024-03-01 12:39:24,10.10.8.103,github.com,A,93.184.178.75,10.10.50.1,Normal
2024-03-03 09:21:15,10.10.8.103,www.microsoft.com,A,93.184.197.199,10.10.50.1,Normal
2024-03-26 11:15:19,10.10.3.101,portal.azure.com,A,93.184.171.128,10.10.50.1,Normal
2024-03-05 15:33:08,10.10.3.101,www.google.com,A,93.184.165.20,10.10.50.1,Normal
2024-03-04 15:27:54,10.10.5.104,www.salesforce.com,A,93.184.186.71,10.10.50.1,Normal
2024-03-23 13:05:15,10.10.1.103,www.dropbox.com,A,93.184.45.179,10.10.50.1,Normal
2024-03-04 13:35:08,10.10.2.106,teams.microsoft.com,A,93.184.83.96,10.10.50.1,Normal
2024-03-04 12:10:05,10.10.1.103,trello.com,A,93.184.58.57,10.10.50.1,Normal
2024-03-12 15:08:55,10.10.6.102,slack.com,A,93.184.89.51,10.10.50.1,Normal
2024-03-11 10:50:45,10.10.1.102,zoom.us,A,93.184.108.58,10.10.50.1,Normal
2024-03-28 11:31:56,10.10.4.105,www.office.com,A,93.184.16.48,10.10.50.1,Normal
2024-03-10 13:46:17,10.10.4.104,stackoverflow.com,A,93.184.178.8,10.10.50.1,Normal
2024-03-10 17:33:17,10.10.2.105,outlook.office365.com,A,93.184.25.160,10.10.50.1,Normal
2024-03-24 11:11:50,10.10.1.101,trello.com,A,93.184.147.39,10.10.50.1,Normal
2024-03-17 08:12:58,10.10.4.105,zoom.us,A,93.184.46.199,10.10.50.1,Normal
2024-03-07 13:38:32,10.10.2.105,slack.com,A,93.184.128.66,10.10.50.1,Normal
2024-03-16 12:42:16,10.10.6.104,www.office.com,A,93.184.153.20,10.10.50.1,Normal
2024-03-13 16:42:25,10.10.5.105,www.google.com,A,93.184.63.66,10.10.50.1,Normal
2024-03-18 14:42:48,10.10.3.103,www.microsoft.com,A,93.184.29.76,10.10.50.1,Normal
2024-03-04 14:34:24,10.10.5.110,www.microsoft.com,A,93.184.107.169,10.10.50.1,Normal
2024-03-17 16:41:08,10.10.3.101,github.com,A,93.184.199.132,10.10.50.1,Normal
2024-03-22 17:31:31,10.10.2.101,www.linkedin.com,A,93.184.57.50,10.10.50.1,Normal
2024-03-20 14:55:18,10.10.8.102,www.linkedin.com,A,93.184.58.146,10.10.50.1,Normal
2024-03-27 15:32:20,10.10.4.101,trello.com,A,93.184.10.58,10.10.50.1,Normal
2024-03-26 15:40:48,10.10.8.105,www.office.com,A,93.184.98.13,10.10.50.1,Normal
2024-03-27 17:53:13,10.10.5.104,www.google.com,A,93.184.145.6,10.10.50.1,Normal
2024-03-18 12:28:30,10.10.8.103,www.linkedin.com,A,93.184.67.126,10.10.50.1,Normal
2024-03-26 08:20:36,10.10.5.105,github.com,A,93.184.24.120,10.10.50.1,Normal
2024-03-21 11:55:27,10.10.6.103,outlook.office365.com,A,93.184.160.75,10.10.50.1,Normal
2024-03-01 10:22:02,10.10.1.104,trello.com,A,93.184.99.8,10.10.50.1,Normal
2024-03-06 11:26:06,10.10.4.103,stackoverflow.com,A,93.184.26.198,10.10.50.1,Normal
2024-03-16 15:43:22,10.10.5.104,outlook.office365.com,A,93.184.34.62,10.10.50.1,Normal
2024-03-06 10:17:30,10.10.1.103,www.microsoft.com,A,93.184.108.105,10.10.50.1,Normal
2024-03-02 08:52:18,10.10.4.104,outlook.office365.com,A,93.184.30.6,10.10.50.1,Normal
2024-03-10 11:00:37,10.10.8.105,stackoverflow.com,A,93.184.183.174,10.10.50.1,Normal
2024-03-18 14:14:21,10.10.2.106,www.microsoft.com,A,93.184.127.48,10.10.50.1,Normal
2024-03-05 15:35:21,10.10.4.105,slack.com,A,93.184.165.14,10.10.50.1,Normal
2024-03-19 13:26:18,10.10.3.104,www.microsoft.com,A,93.184.93.15,10.10.50.1,Normal
2024-03-16 09:36:10,10.10.1.103,trello.com,A,93.184.165.94,10.10.50.1,Normal
2024-03-09 10:49:35,10.10.9.101,www.office.com,A,93.184.86.147,10.10.50.1,Normal
2024-03-29 15:16:23,10.10.1.104,github.com,A,93.184.106.125,10.10.50.1,Normal
2024-03-21 15:39:17,10.10.4.101,github.com,A,93.184.163.20,10.10.50.1,Normal
2024-03-24 15:40:12,10.10.5.107,zoom.us,A,93.184.112.29,10.10.50.1,Normal
2024-03-12 10:14:01,10.10.3.103,portal.azure.com,A,93.184.57.77,10.10.50.1,Normal
2024-03-03 09:18:33,10.10.7.101,www.salesforce.com,A,93.184.51.180,10.10.50.1,Normal
2024-03-23 14:10:27,10.10.2.101,stackoverflow.com,A,93.184.113.34,10.10.50.1,Normal
2024-03-07 11:17:46,10.10.5.104,slack.com,A,93.184.183.12,10.10.50.1,Normal
2024-03-02 11:13:16,10.10.2.102,trello.com,A,93.184.156.21,10.10.50.1,Normal
2024-03-02 08:50:14,10.10.4.105,www.google.com,A,93.184.1.27,10.10.50.1,Normal
2024-03-01 14:29:20,10.10.8.102,www.google.com,A,93.184.27.36,10.10.50.1,Normal
2024-03-03 09:06:30,10.10.8.103,slack.com,A,93.184.34.11,10.10.50.1,Normal
2024-03-23 16:46:21,10.10.4.104,www.dropbox.com,A,93.184.12.27,10.10.50.1,Normal
2024-03-13 08:54:25,10.10.1.103,github.com,A,93.184.74.198,10.10.50.1,Normal
2024-03-18 11:46:11,10.10.1.102,github.com,A,93.184.123.151,10.10.50.1,Normal
2024-03-04 14:39:16,10.10.1.102,www.linkedin.com,A,93.184.142.152,10.10.50.1,Normal
2024-03-14 17:49:14,10.10.6.106,www.dropbox.com,A,93.184.20.141,10.10.50.1,Normal
2024-03-16 13:02:43,10.10.2.101,www.linkedin.com,A,93.184.54.7,10.10.50.1,Normal
2024-03-16 13:38:10,10.10.4.102,www.office.com,A,93.184.89.167,10.10.50.1,Normal
2024-03-14 13:42:29,10.10.4.102,docs.microsoft.com,A,93.184.138.195,10.10.50.1,Normal
2024-03-02 14:12:18,10.10.8.105,www.google.com,A,93.184.90.105,10.10.50.1,Normal
2024-03-13 12:03:58,10.10.4.103,github.com,A,93.184.40.189,10.10.50.1,Normal
2024-03-25 11:10:10,10.10.5.108,www.linkedin.com,A,93.184.5.140,10.10.50.1,Normal
2024-03-20 13:08:24,10.10.5.107,teams.microsoft.com,A,93.184.43.14,10.10.50.1,Normal
2024-03-04 15:53:45,10.10.9.104,github.com,A,93.184.13.59,10.10.50.1,Normal
2024-03-03 12:45:10,10.10.3.103,outlook.office365.com,A,93.184.85.71,10.10.50.1,Normal
2024-03-18 13:25:27,10.10.3.102,slack.com,A,93.184.19.1,10.10.50.1,Normal
2024-03-08 11:37:29,10.10.5.101,docs.microsoft.com,A,93.184.40.141,10.10.50.1,Normal
2024-03-02 14:40:12,10.10.2.103,www.linkedin.com,A,93.184.4.119,10.10.50.1,Normal
2024-03-29 12:43:01,10.10.2.102,www.salesforce.com,A,93.184.135.115,10.10.50.1,Normal
2024-03-18 14:51:38,10.10.5.101,www.linkedin.com,A,93.184.164.164,10.10.50.1,Normal
2024-03-04 15:59:04,10.10.5.110,trello.com,A,93.184.103.184,10.10.50.1,Normal
2024-03-09 10:20:17,10.10.3.102,www.dropbox.com,A,93.184.28.98,10.10.50.1,Normal
2024-03-05 15:50:26,10.10.2.104,teams.microsoft.com,A,93.184.9.63,10.10.50.1,Normal
2024-03-19 16:01:24,10.10.4.102,www.linkedin.com,A,93.184.189.13,10.10.50.1,Normal
2024-03-26 09:26:54,10.10.1.102,slack.com,A,93.184.5.28,10.10.50.1,Normal
2024-03-18 10:53:24,10.10.8.105,github.com,A,93.184.165.137,10.10.50.1,Normal
2024-03-12 09:32:33,10.10.9.102,www.office.com,A,93.184.76.189,10.10.50.1,Normal
2024-03-24 10:24:54,10.10.5.105,teams.microsoft.com,A,93.184.79.102,10.10.50.1,Normal
2024-03-12 09:12:35,10.10.8.102,www.linkedin.com,A,93.184.92.116,10.10.50.1,Normal
2024-03-07 14:58:44,10.10.2.107,docs.microsoft.com,A,93.184.167.75,10.10.50.1,Normal
2024-03-05 12:09:24,10.10.7.102,outlook.office365.com,A,93.184.84.157,10.10.50.1,Normal
2024-03-11 10:35:11,10.10.3.102,github.com,A,93.184.62.97,10.10.50.1,Normal
2024-03-09 17:34:15,10.10.5.104,www.salesforce.com,A,93.184.132.112,10.10.50.1,Normal
2024-03-06 09:28:20,10.10.5.109,docs.microsoft.com,A,93.184.39.16,10.10.50.1,Normal
2024-03-25 08:33:12,10.10.8.101,trello.com,A,93.184.8.43,10.10.50.1,Normal
2024-03-10 16:49:17,10.10.3.103,stackoverflow.com,A,93.184.89.162,10.10.50.1,Normal
2024-03-09 17:00:45,10.10.1.105,trello.com,A,93.184.138.141,10.10.50.1,Normal
2024-03-12 17:49:14,10.10.4.104,stackoverflow.com,A,93.184.108.162,10.10.50.1,Normal
2024-03-20 10:14:06,10.10.3.102,outlook.office365.com,A,93.184.167.159,10.10.50.1,Normal
2024-03-16 10:09:45,10.10.8.101,trello.com,A,93.184.57.160,10.10.50.1,Normal
2024-03-08 10:58:19,10.10.8.103,trello.com,A,93.184.162.97,10.10.50.1,Normal
2024-03-10 15:44:53,10.10.3.105,www.salesforce.com,A,93.184.131.92,10.10.50.1,Normal
2024-03-24 13:52:03,10.10.9.102,docs.microsoft.com,A,93.184.157.161,10.10.50.1,Normal
2024-03-24 15:33:12,10.10.6.104,github.com,A,93.184.147.140,10.10.50.1,Normal
2024-03-10 16:57:12,10.10.6.106,www.dropbox.com,A,93.184.26.167,10.10.50.1,Normal
