timestamp,user,workstation,src_ip,event,device_type,device_name,device_id,drive_letter,files_copied,category
2024-03-15 22:20:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:20:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:20:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:21:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:21:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:21:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:22:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:22:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:22:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:23:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:23:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:23:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:24:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:24:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:24:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:25:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:25:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:25:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:26:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:26:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:26:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:27:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:27:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:27:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:28:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:28:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:28:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:29:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:29:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:29:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:30:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:30:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:30:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:31:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:31:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:31:40,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:32:00,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:32:20,dlee,WIN-FIN-004,10.10.2.104,FileCopiedToUSB,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,E:,1,MALICIOUS
2024-03-15 22:35:00,dlee,WIN-FIN-004,10.10.2.104,DeviceDisconnected,USB Mass Storage,SanDisk Ultra 64GB,USB\VID_0781&PID_5581,,0,MALICIOUS
