timestamp,event_id,event_name,user,host,src_ip,script_block,script_block_id,path,category
2024-03-10 12:24:36,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Start-Service -Name Spooler,block_44960,Console,Normal
2024-03-23 14:43:14,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-ChildItem -Path C:\Users -Recurse,block_63946,Console,Normal
2024-03-13 09:27:26,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-EventLog -LogName System -Newest 50,block_82491,Console,Normal
2024-03-19 13:10:20,4104,ScriptBlockLogging,eharris,WIN-FIN-005,10.10.2.105,Start-Service -Name Spooler,block_17502,Console,Normal
2024-03-22 09:34:16,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_35354,Console,Normal
2024-03-22 08:36:18,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-ChildItem -Path C:\Users -Recurse,block_17118,Console,Normal
2024-03-28 09:13:34,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Start-Service -Name Spooler,block_74106,Console,Normal
2024-03-16 09:25:02,4104,ScriptBlockLogging,dreed,WIN-MKT-003,10.10.6.103,Set-Location C:\Users,block_44579,Console,Normal
2024-03-25 17:44:05,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Start-Service -Name Spooler,block_25644,Console,Normal
2024-03-22 12:37:00,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Get-WmiObject Win32_OperatingSystem,block_88676,Console,Normal
2024-03-09 09:59:29,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-Process,block_79983,Console,Normal
2024-03-08 11:27:46,4104,ScriptBlockLogging,jscott,WIN-IT-003,10.10.3.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_65387,Console,Normal
2024-03-26 15:15:09,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-ChildItem -Path C:\Users -Recurse,block_42407,Console,Normal
2024-03-30 15:45:33,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-WmiObject Win32_OperatingSystem,block_90084,Console,Normal
2024-03-09 08:30:01,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Invoke-WebRequest -Uri https://www.microsoft.com,block_29122,Console,Normal
2024-03-13 15:05:40,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-NetAdapter,block_83637,Console,Normal
2024-03-29 17:08:34,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Set-Location C:\Users,block_96349,Console,Normal
2024-03-15 11:45:01,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Service,block_94827,Console,Normal
2024-03-10 13:51:31,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Get-Process,block_89770,Console,Normal
2024-03-04 11:05:44,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Set-Location C:\Users,block_43380,Console,Normal
2024-03-21 14:15:41,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-EventLog -LogName System -Newest 50,block_87501,Console,Normal
2024-03-28 13:57:08,4104,ScriptBlockLogging,jrivera,WIN-EXEC-003,10.10.7.103,Get-NetAdapter,block_89144,Console,Normal
2024-03-20 10:30:02,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Start-Service -Name Spooler,block_94372,Console,Normal
2024-03-12 16:42:15,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-Service,block_16772,Console,Normal
2024-03-06 09:20:29,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Set-Location C:\Users,block_23587,Console,Normal
2024-03-25 13:23:48,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-EventLog -LogName System -Newest 50,block_17411,Console,Normal
2024-03-24 09:39:45,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-ChildItem -Path C:\Users -Recurse,block_80150,Console,Normal
2024-03-08 14:02:26,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Get-NetAdapter,block_74524,Console,Normal
2024-03-15 13:29:07,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_92856,Console,Normal
2024-03-12 13:27:57,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Invoke-WebRequest -Uri https://www.microsoft.com,block_26916,Console,Normal
2024-03-27 17:43:57,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-NetAdapter,block_66220,Console,Normal
2024-03-05 08:34:35,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-Service,block_17868,Console,Normal
2024-03-26 08:22:33,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-EventLog -LogName System -Newest 50,block_39452,Console,Normal
2024-03-25 15:39:22,4104,ScriptBlockLogging,Administrator,DC-PRIMARY-001,10.10.50.1,Get-Process,block_45276,Console,Normal
2024-03-17 17:02:59,4104,ScriptBlockLogging,nnelson,WIN-SOC-002,10.10.4.102,Get-Process,block_45188,Console,Normal
2024-03-25 13:43:19,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Start-Service -Name Spooler,block_33708,Console,Normal
2024-03-12 12:10:55,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-ChildItem -Path C:\Users -Recurse,block_96762,Console,Normal
2024-03-02 14:05:46,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Get-ChildItem -Path C:\Users -Recurse,block_43317,Console,Normal
2024-03-12 17:21:54,4104,ScriptBlockLogging,svc_backup,DC-PRIMARY-001,10.10.50.1,Get-Process,block_40147,Console,Normal
2024-03-13 10:58:43,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Start-Service -Name Spooler,block_43966,Console,Normal
2024-03-22 15:19:34,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Get-NetAdapter,block_26578,Console,Normal
2024-03-29 15:26:33,4104,ScriptBlockLogging,kgreen,WIN-IT-004,10.10.3.104,Get-EventLog -LogName System -Newest 50,block_42973,Console,Normal
2024-03-12 11:44:56,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-Process,block_38884,Console,Normal
2024-03-08 09:04:40,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_99214,Console,Normal
2024-03-21 13:30:07,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_18069,Console,Normal
2024-03-02 17:33:08,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Set-Location C:\Users,block_80922,Console,Normal
2024-03-21 09:08:45,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Set-Location C:\Users,block_67917,Console,Normal
2024-03-22 10:21:46,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Set-Location C:\Users,block_46711,Console,Normal
2024-03-01 17:03:24,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-Service,block_14961,Console,Normal
2024-03-22 15:48:09,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-WmiObject Win32_OperatingSystem,block_76682,Console,Normal
2024-03-25 14:52:34,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-NetAdapter,block_71532,Console,Normal
2024-03-03 15:34:53,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-NetAdapter,block_76636,Console,Normal
2024-03-20 11:40:18,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-EventLog -LogName System -Newest 50,block_82920,Console,Normal
2024-03-21 13:00:44,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Set-Location C:\Users,block_94375,Console,Normal
2024-03-28 16:47:29,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Get-Process,block_10689,Console,Normal
2024-03-10 17:05:12,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-ChildItem -Path C:\Users -Recurse,block_25761,Console,Normal
2024-03-12 14:13:52,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Start-Service -Name Spooler,block_63457,Console,Normal
2024-03-16 14:18:24,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Get-ADUser -Filter *,block_65699,Console,Normal
2024-03-30 15:02:36,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-EventLog -LogName System -Newest 50,block_30413,Console,Normal
2024-03-04 17:33:05,4104,ScriptBlockLogging,fmorgan,WIN-MKT-005,10.10.6.105,Get-Process,block_64035,Console,Normal
2024-03-25 15:49:32,4104,ScriptBlockLogging,bmorris,WIN-MKT-001,10.10.6.101,Get-WmiObject Win32_OperatingSystem,block_44232,Console,Normal
2024-03-28 15:53:21,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-NetAdapter,block_57508,Console,Normal
2024-03-08 15:58:20,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-Process,block_56229,Console,Normal
2024-03-12 17:58:05,4104,ScriptBlockLogging,sturner,WIN-SALES-002,10.10.5.102,Get-NetAdapter,block_81271,Console,Normal
2024-03-09 10:00:40,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Get-ADUser -Filter *,block_72797,Console,Normal
2024-03-26 16:42:52,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-ADUser -Filter *,block_14180,Console,Normal
2024-03-21 17:04:31,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Start-Service -Name Spooler,block_13594,Console,Normal
2024-03-19 12:14:52,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-NetAdapter,block_10620,Console,Normal
2024-03-10 16:34:49,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Set-Location C:\Users,block_31410,Console,Normal
2024-03-18 16:53:23,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-WmiObject Win32_OperatingSystem,block_28851,Console,Normal
2024-03-28 13:07:58,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-NetAdapter,block_81165,Console,Normal
2024-03-15 09:07:46,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-EventLog -LogName System -Newest 50,block_92090,Console,Normal
2024-03-21 11:22:26,4104,ScriptBlockLogging,sturner,WIN-SALES-002,10.10.5.102,Get-ADUser -Filter *,block_29175,Console,Normal
2024-03-30 16:07:03,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Get-NetAdapter,block_51218,Console,Normal
2024-03-09 13:11:45,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Invoke-WebRequest -Uri https://www.microsoft.com,block_60239,Console,Normal
2024-03-24 17:10:04,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-WmiObject Win32_OperatingSystem,block_85223,Console,Normal
2024-03-12 10:14:46,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Set-Location C:\Users,block_23190,Console,Normal
2024-03-22 10:26:26,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-ADUser -Filter *,block_18823,Console,Normal
2024-03-15 17:21:18,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Get-WmiObject Win32_OperatingSystem,block_20617,Console,Normal
2024-03-09 10:15:54,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Service,block_62295,Console,Normal
2024-03-11 09:49:35,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Get-EventLog -LogName System -Newest 50,block_82667,Console,Normal
2024-03-14 17:20:51,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-WmiObject Win32_OperatingSystem,block_63278,Console,Normal
2024-03-13 08:02:23,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-WmiObject Win32_OperatingSystem,block_29546,Console,Normal
2024-03-03 16:22:24,4104,ScriptBlockLogging,sturner,WIN-SALES-002,10.10.5.102,Get-EventLog -LogName System -Newest 50,block_23192,Console,Normal
2024-03-23 15:53:58,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-WmiObject Win32_OperatingSystem,block_89640,Console,Normal
2024-03-30 09:59:07,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Set-Location C:\Users,block_21045,Console,Normal
2024-03-11 13:39:37,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Start-Service -Name Spooler,block_49126,Console,Normal
2024-03-17 17:13:50,4104,ScriptBlockLogging,zstewart,WIN-SALES-009,10.10.5.109,Get-NetAdapter,block_30479,Console,Normal
2024-03-27 17:03:24,4104,ScriptBlockLogging,ocarter,WIN-SOC-003,10.10.4.103,Get-NetAdapter,block_49244,Console,Normal
2024-03-28 10:23:04,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-Process,block_15305,Console,Normal
2024-03-17 15:52:50,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Start-Service -Name Spooler,block_11340,Console,Normal
2024-03-27 09:50:56,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-Process,block_12811,Console,Normal
2024-03-08 16:49:46,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-Service,block_20119,Console,Normal
2024-03-08 08:54:37,4104,ScriptBlockLogging,jsmith,WIN-HR-001,10.10.1.101,Get-Service,block_89508,Console,Normal
2024-03-07 16:31:19,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Start-Service -Name Spooler,block_21708,Console,Normal
2024-03-15 11:52:05,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Get-Process,block_77442,Console,Normal
2024-03-24 17:40:00,4104,ScriptBlockLogging,rthompson,WIN-FIN-001,10.10.2.101,Get-Process,block_84769,Console,Normal
2024-03-03 17:04:21,4104,ScriptBlockLogging,da_iwalker,WIN-IT-002,10.10.3.102,Get-WmiObject Win32_OperatingSystem,block_53092,Console,Normal
2024-03-14 15:56:51,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-WmiObject Win32_OperatingSystem,block_65028,Console,Normal
2024-03-19 09:33:29,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-ADUser -Filter *,block_62933,Console,Normal
2024-03-26 12:10:50,4104,ScriptBlockLogging,jscott,WIN-IT-003,10.10.3.103,Get-NetAdapter,block_99890,Console,Normal
2024-03-23 12:07:23,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-Process,block_67942,Console,Normal
2024-03-22 11:08:37,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-Service,block_67491,Console,Normal
2024-03-19 17:11:23,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_65923,Console,Normal
2024-03-26 14:38:26,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-Process,block_85110,Console,Normal
2024-03-23 14:43:57,4104,ScriptBlockLogging,crogers,WIN-MKT-002,10.10.6.102,Start-Service -Name Spooler,block_36142,Console,Normal
2024-03-16 15:09:32,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-Service,block_71571,Console,Normal
2024-03-26 08:27:54,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Set-Location C:\Users,block_93383,Console,Normal
2024-03-14 16:34:30,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-ADUser -Filter *,block_25285,Console,Normal
2024-03-21 15:23:12,4104,ScriptBlockLogging,lbrown,WIN-HR-004,10.10.1.104,Invoke-WebRequest -Uri https://www.microsoft.com,block_98323,Console,Normal
2024-03-30 08:42:56,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-ChildItem -Path C:\Users -Recurse,block_66921,Console,Normal
2024-03-17 08:26:40,4104,ScriptBlockLogging,nnelson,WIN-SOC-002,10.10.4.102,Set-Location C:\Users,block_22899,Console,Normal
2024-03-23 12:05:00,4104,ScriptBlockLogging,sprice,WIN-RD-004,10.10.9.104,Start-Service -Name Spooler,block_67071,Console,Normal
2024-03-17 08:45:27,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Get-EventLog -LogName System -Newest 50,block_71796,Console,Normal
2024-03-01 15:49:56,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Get-NetAdapter,block_28352,Console,Normal
2024-03-08 13:48:39,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Set-Location C:\Users,block_96703,Console,Normal
2024-03-25 09:42:56,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Set-Location C:\Users,block_49642,Console,Normal
2024-03-25 09:29:27,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-Process,block_26985,Console,Normal
2024-03-13 09:44:53,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Get-NetAdapter,block_99130,Console,Normal
2024-03-29 11:44:29,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-ChildItem -Path C:\Users -Recurse,block_42038,Console,Normal
2024-03-05 16:32:21,4104,ScriptBlockLogging,hmurphy,WIN-EXEC-001,10.10.7.101,Start-Service -Name Spooler,block_62382,Console,Normal
2024-03-01 17:33:58,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Invoke-WebRequest -Uri https://www.microsoft.com,block_90799,Console,Normal
2024-03-27 10:36:04,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-Process,block_41511,Console,Normal
2024-03-26 17:32:52,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Set-Location C:\Users,block_68664,Console,Normal
2024-03-13 09:33:02,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-Process,block_97576,Console,Normal
2024-03-13 17:45:18,4104,ScriptBlockLogging,sturner,WIN-SALES-002,10.10.5.102,Get-Service,block_11585,Console,Normal
2024-03-12 12:54:16,4104,ScriptBlockLogging,qperez,WIN-SOC-005,10.10.4.105,Get-WmiObject Win32_OperatingSystem,block_48302,Console,Normal
2024-03-29 15:03:49,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-Process,block_32108,Console,Normal
2024-03-02 11:43:03,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Get-Service,block_76266,Console,Normal
2024-03-14 16:10:19,4104,ScriptBlockLogging,glewis,WIN-FIN-007,10.10.2.107,Get-Service,block_88346,Console,Normal
2024-03-15 09:00:00,4104,ScriptBlockLogging,lbrown,WIN-HR-004,10.10.1.104,Get-Process,block_35891,Console,Normal
2024-03-19 17:25:23,4104,ScriptBlockLogging,asanchez,WIN-SALES-010,10.10.5.110,Get-Process,block_10462,Console,Normal
2024-03-20 10:24:21,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Set-Location C:\Users,block_41350,Console,Normal
2024-03-02 13:20:01,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-EventLog -LogName System -Newest 50,block_48530,Console,Normal
2024-03-04 08:25:58,4104,ScriptBlockLogging,rroberts,WIN-SALES-001,10.10.5.101,Get-ADUser -Filter *,block_41888,Console,Normal
2024-03-04 14:24:53,4104,ScriptBlockLogging,wevans,WIN-SALES-006,10.10.5.106,Get-EventLog -LogName System -Newest 50,block_48085,Console,Normal
2024-03-26 09:38:18,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-ChildItem -Path C:\Users -Recurse,block_41899,Console,Normal
2024-03-27 14:34:56,4104,ScriptBlockLogging,nnelson,WIN-SOC-002,10.10.4.102,Get-EventLog -LogName System -Newest 50,block_30750,Console,Normal
2024-03-23 15:07:37,4104,ScriptBlockLogging,yedwards,WIN-SALES-008,10.10.5.108,Invoke-WebRequest -Uri https://www.microsoft.com,block_66516,Console,Normal
2024-03-19 11:01:43,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Get-ADUser -Filter *,block_51776,Console,Normal
2024-03-28 17:14:33,4104,ScriptBlockLogging,rsanders,WIN-RD-003,10.10.9.103,Set-Location C:\Users,block_52531,Console,Normal
2024-03-02 17:38:54,4104,ScriptBlockLogging,amartin,WIN-FIN-002,10.10.2.102,Start-Service -Name Spooler,block_14301,Console,Normal
2024-03-04 10:03:20,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_38330,Console,Normal
2024-03-05 10:48:37,4104,ScriptBlockLogging,hrobinson,WIN-IT-001,10.10.3.101,Get-EventLog -LogName System -Newest 50,block_66471,Console,Normal
2024-03-23 17:30:51,4104,ScriptBlockLogging,owatson,WIN-OPS-005,10.10.8.105,Get-NetAdapter,block_51091,Console,Normal
2024-03-29 11:14:05,4104,ScriptBlockLogging,svc_splunk,DC-PRIMARY-001,10.10.50.1,Get-WmiObject Win32_OperatingSystem,block_24844,Console,Normal
2024-03-09 12:56:37,4104,ScriptBlockLogging,fclark,WIN-FIN-006,10.10.2.106,Set-Location C:\Users,block_17931,Console,Normal
2024-03-13 15:12:27,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Get-Process,block_95176,Console,Normal
2024-03-27 11:06:12,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-NetAdapter,block_60791,Console,Normal
2024-03-29 14:04:48,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Get-ADUser -Filter *,block_97802,Console,Normal
2024-03-27 15:54:22,4104,ScriptBlockLogging,ibailey,WIN-EXEC-002,10.10.7.102,Get-ChildItem -Path C:\Users -Recurse,block_81714,Console,Normal
2024-03-07 16:38:14,4104,ScriptBlockLogging,lward,WIN-OPS-002,10.10.8.102,Get-NetAdapter,block_31491,Console,Normal
2024-03-08 09:47:11,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-NetAdapter,block_66022,Console,Normal
2024-03-04 09:16:16,4104,ScriptBlockLogging,gbell,WIN-MKT-006,10.10.6.106,Get-Service,block_83115,Console,Normal
2024-03-06 14:29:09,4104,ScriptBlockLogging,da_hrobinson,WIN-IT-001,10.10.3.101,Get-ADUser -Filter *,block_15681,Console,Normal
2024-03-02 15:09:32,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Get-Service,block_80491,Console,Normal
2024-03-14 14:20:12,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Get-ADUser -Filter *,block_99929,Console,Normal
2024-03-02 16:06:44,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Get-ChildItem -Path C:\Users -Recurse,block_27213,Console,Normal
2024-03-06 15:20:56,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Set-Location C:\Users,block_86828,Console,Normal
2024-03-07 11:22:36,4104,ScriptBlockLogging,iwalker,WIN-IT-002,10.10.3.102,Start-Service -Name Spooler,block_64149,Console,Normal
2024-03-16 16:14:48,4104,ScriptBlockLogging,pbrooks,WIN-RD-001,10.10.9.101,Start-Service -Name Spooler,block_42208,Console,Normal
2024-03-11 09:35:37,4104,ScriptBlockLogging,rthompson,WIN-FIN-001,10.10.2.101,Get-ADUser -Filter *,block_85861,Console,Normal
2024-03-08 10:19:10,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-EventLog -LogName System -Newest 50,block_21060,Console,Normal
2024-03-11 13:44:53,4104,ScriptBlockLogging,mbaker,WIN-SOC-001,10.10.4.101,Get-NetAdapter,block_63104,Console,Normal
2024-03-06 08:46:18,4104,ScriptBlockLogging,kcox,WIN-OPS-001,10.10.8.101,Get-Process,block_31269,Console,Normal
2024-03-22 13:27:40,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Invoke-WebRequest -Uri https://www.microsoft.com,block_56379,Console,Normal
2024-03-01 10:01:43,4104,ScriptBlockLogging,kjones,WIN-HR-005,10.10.1.105,Set-Location C:\Users,block_27999,Console,Normal
2024-03-19 11:24:07,4104,ScriptBlockLogging,svc_antivirus,DC-PRIMARY-001,10.10.50.1,Start-Service -Name Spooler,block_50772,Console,Normal
2024-03-24 09:33:10,4104,ScriptBlockLogging,mrichardson,WIN-OPS-003,10.10.8.103,Get-Service,block_67717,Console,Normal
2024-03-01 12:48:48,4104,ScriptBlockLogging,rsanders,WIN-RD-003,10.10.9.103,Get-Service,block_58226,Console,Normal
2024-03-07 16:32:27,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-ChildItem -Path C:\Users -Recurse,block_45819,Console,Normal
2024-03-21 15:03:35,4104,ScriptBlockLogging,ucampbell,WIN-SALES-004,10.10.5.104,Get-NetAdapter,block_43074,Console,Normal
2024-03-14 13:07:28,4104,ScriptBlockLogging,tphillips,WIN-SALES-003,10.10.5.103,Get-NetAdapter,block_80096,Console,Normal
2024-03-12 12:26:30,4104,ScriptBlockLogging,xcollins,WIN-SALES-007,10.10.5.107,Get-WmiObject Win32_OperatingSystem,block_96680,Console,Normal
2024-03-13 08:08:56,4104,ScriptBlockLogging,nnelson,WIN-SOC-002,10.10.4.102,Get-Process,block_71444,Console,Normal
2024-03-27 08:09:43,4104,ScriptBlockLogging,mwilson,WIN-HR-002,10.10.1.102,Get-ChildItem -Path C:\Users -Recurse,block_76523,Console,Normal
2024-03-06 17:09:10,4104,ScriptBlockLogging,dlee,WIN-FIN-004,10.10.2.104,Set-Location C:\Users,block_53840,Console,Normal
2024-03-18 08:44:17,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Get-Process,block_22549,Console,Normal
2024-03-17 14:00:24,4104,ScriptBlockLogging,nwood,WIN-OPS-004,10.10.8.104,Set-Location C:\Users,block_49693,Console,Normal
2024-03-10 11:46:53,4104,ScriptBlockLogging,vparker,WIN-SALES-005,10.10.5.105,Invoke-WebRequest -Uri https://www.microsoft.com,block_63764,Console,Normal
2024-03-12 09:23:57,4104,ScriptBlockLogging,qkelly,WIN-RD-002,10.10.9.102,Get-Process,block_58142,Console,Normal
2024-03-18 11:05:40,4104,ScriptBlockLogging,ptaylor,WIN-HR-003,10.10.1.103,Invoke-WebRequest -Uri https://www.microsoft.com,block_27894,Console,Normal
2024-03-23 12:01:02,4104,ScriptBlockLogging,ecook,WIN-MKT-004,10.10.6.104,Get-ADUser -Filter *,block_15926,Console,Normal
2024-03-08 14:45:26,4104,ScriptBlockLogging,ladams,WIN-IT-005,10.10.3.105,Invoke-WebRequest -Uri https://www.microsoft.com,block_59286,Console,Normal
2024-03-25 13:31:03,4104,ScriptBlockLogging,cwhite,WIN-FIN-003,10.10.2.103,Get-Service,block_23991,Console,Normal
