timestamp,user,share,file_path,action,size_bytes,src_ip,category
2024-03-15 04:07:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_854.pdf.ENCRYPTED,Write,355456,10.10.2.101,MALICIOUS
2024-03-15 04:07:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_749.pdf.ENCRYPTED,Write,229380,10.10.2.101,MALICIOUS
2024-03-15 04:07:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_420.docx.ENCRYPTED,Write,110030,10.10.2.101,MALICIOUS
2024-03-15 04:07:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_870.docx.ENCRYPTED,Write,185642,10.10.2.101,MALICIOUS
2024-03-15 04:07:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_183.docx.ENCRYPTED,Write,288229,10.10.2.101,MALICIOUS
2024-03-15 04:07:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_673.docx.ENCRYPTED,Write,373184,10.10.2.101,MALICIOUS
2024-03-15 04:08:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_327.csv.ENCRYPTED,Write,54985,10.10.2.101,MALICIOUS
2024-03-15 04:08:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_364.pptx.ENCRYPTED,Write,242215,10.10.2.101,MALICIOUS
2024-03-15 04:08:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_515.xlsx.ENCRYPTED,Write,22059,10.10.2.101,MALICIOUS
2024-03-15 04:08:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_491.txt.ENCRYPTED,Write,84181,10.10.2.101,MALICIOUS
2024-03-15 04:08:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_346.pptx.ENCRYPTED,Write,170167,10.10.2.101,MALICIOUS
2024-03-15 04:08:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_77.txt.ENCRYPTED,Write,106409,10.10.2.101,MALICIOUS
2024-03-15 04:08:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_453.xlsx.ENCRYPTED,Write,484576,10.10.2.101,MALICIOUS
2024-03-15 04:08:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_583.pptx.ENCRYPTED,Write,285155,10.10.2.101,MALICIOUS
2024-03-15 04:08:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_278.pdf.ENCRYPTED,Write,130936,10.10.2.101,MALICIOUS
2024-03-15 04:08:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_608.csv.ENCRYPTED,Write,430594,10.10.2.101,MALICIOUS
2024-03-15 04:08:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_443.pptx.ENCRYPTED,Write,135814,10.10.2.101,MALICIOUS
2024-03-15 04:08:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_277.txt.ENCRYPTED,Write,134934,10.10.2.101,MALICIOUS
2024-03-15 04:09:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_861.csv.ENCRYPTED,Write,198529,10.10.2.101,MALICIOUS
2024-03-15 04:09:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_579.csv.ENCRYPTED,Write,316772,10.10.2.101,MALICIOUS
2024-03-15 04:09:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_689.pptx.ENCRYPTED,Write,130512,10.10.2.101,MALICIOUS
2024-03-15 04:09:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_913.pdf.ENCRYPTED,Write,33336,10.10.2.101,MALICIOUS
2024-03-15 04:09:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_265.docx.ENCRYPTED,Write,304663,10.10.2.101,MALICIOUS
2024-03-15 04:09:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_920.pdf.ENCRYPTED,Write,311014,10.10.2.101,MALICIOUS
2024-03-15 04:09:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_567.csv.ENCRYPTED,Write,248053,10.10.2.101,MALICIOUS
2024-03-15 04:09:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_946.pptx.ENCRYPTED,Write,228479,10.10.2.101,MALICIOUS
2024-03-15 04:09:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_24.docx.ENCRYPTED,Write,496726,10.10.2.101,MALICIOUS
2024-03-15 04:09:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_18.txt.ENCRYPTED,Write,230551,10.10.2.101,MALICIOUS
2024-03-15 04:09:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_974.pdf.ENCRYPTED,Write,256111,10.10.2.101,MALICIOUS
2024-03-15 04:09:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_432.pptx.ENCRYPTED,Write,167348,10.10.2.101,MALICIOUS
2024-03-15 04:10:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_790.xlsx.ENCRYPTED,Write,380052,10.10.2.101,MALICIOUS
2024-03-15 04:10:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_934.pdf.ENCRYPTED,Write,13087,10.10.2.101,MALICIOUS
2024-03-15 04:10:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_733.docx.ENCRYPTED,Write,371006,10.10.2.101,MALICIOUS
2024-03-15 04:10:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_198.pdf.ENCRYPTED,Write,344595,10.10.2.101,MALICIOUS
2024-03-15 04:10:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_996.pdf.ENCRYPTED,Write,151126,10.10.2.101,MALICIOUS
2024-03-15 04:10:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_409.pdf.ENCRYPTED,Write,490801,10.10.2.101,MALICIOUS
2024-03-15 04:10:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_914.pdf.ENCRYPTED,Write,353381,10.10.2.101,MALICIOUS
2024-03-15 04:10:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_973.pdf.ENCRYPTED,Write,47213,10.10.2.101,MALICIOUS
2024-03-15 04:10:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_587.docx.ENCRYPTED,Write,398922,10.10.2.101,MALICIOUS
2024-03-15 04:10:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_434.docx.ENCRYPTED,Write,289132,10.10.2.101,MALICIOUS
2024-03-15 04:10:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_467.xlsx.ENCRYPTED,Write,270375,10.10.2.101,MALICIOUS
2024-03-15 04:10:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_803.txt.ENCRYPTED,Write,115989,10.10.2.101,MALICIOUS
2024-03-15 04:11:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_556.docx.ENCRYPTED,Write,230513,10.10.2.101,MALICIOUS
2024-03-15 04:11:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_677.txt.ENCRYPTED,Write,370682,10.10.2.101,MALICIOUS
2024-03-15 04:11:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_319.docx.ENCRYPTED,Write,276828,10.10.2.101,MALICIOUS
2024-03-15 04:11:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_344.pdf.ENCRYPTED,Write,86568,10.10.2.101,MALICIOUS
2024-03-15 04:11:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_757.txt.ENCRYPTED,Write,480101,10.10.2.101,MALICIOUS
2024-03-15 04:11:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_226.pdf.ENCRYPTED,Write,386792,10.10.2.101,MALICIOUS
2024-03-15 04:11:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_602.docx.ENCRYPTED,Write,479353,10.10.2.101,MALICIOUS
2024-03-15 04:11:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_470.csv.ENCRYPTED,Write,182058,10.10.2.101,MALICIOUS
2024-03-15 04:11:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_23.docx.ENCRYPTED,Write,62099,10.10.2.101,MALICIOUS
2024-03-15 04:11:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_945.docx.ENCRYPTED,Write,319860,10.10.2.101,MALICIOUS
2024-03-15 04:11:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_632.txt.ENCRYPTED,Write,438317,10.10.2.101,MALICIOUS
2024-03-15 04:11:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_452.txt.ENCRYPTED,Write,229650,10.10.2.101,MALICIOUS
2024-03-15 04:12:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_89.pdf.ENCRYPTED,Write,210181,10.10.2.101,MALICIOUS
2024-03-15 04:12:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_4.txt.ENCRYPTED,Write,329487,10.10.2.101,MALICIOUS
2024-03-15 04:12:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_865.pptx.ENCRYPTED,Write,135687,10.10.2.101,MALICIOUS
2024-03-15 04:12:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_791.xlsx.ENCRYPTED,Write,467014,10.10.2.101,MALICIOUS
2024-03-15 04:12:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_458.docx.ENCRYPTED,Write,331297,10.10.2.101,MALICIOUS
2024-03-15 04:12:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_376.docx.ENCRYPTED,Write,347367,10.10.2.101,MALICIOUS
2024-03-15 04:12:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_285.pptx.ENCRYPTED,Write,276544,10.10.2.101,MALICIOUS
2024-03-15 04:12:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_425.xlsx.ENCRYPTED,Write,266084,10.10.2.101,MALICIOUS
2024-03-15 04:12:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_122.pdf.ENCRYPTED,Write,173456,10.10.2.101,MALICIOUS
2024-03-15 04:12:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_202.pptx.ENCRYPTED,Write,335655,10.10.2.101,MALICIOUS
2024-03-15 04:12:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_77.csv.ENCRYPTED,Write,251786,10.10.2.101,MALICIOUS
2024-03-15 04:12:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_36.pdf.ENCRYPTED,Write,192398,10.10.2.101,MALICIOUS
2024-03-15 04:13:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_787.txt.ENCRYPTED,Write,201989,10.10.2.101,MALICIOUS
2024-03-15 04:13:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_369.pptx.ENCRYPTED,Write,189952,10.10.2.101,MALICIOUS
2024-03-15 04:13:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_604.txt.ENCRYPTED,Write,122908,10.10.2.101,MALICIOUS
2024-03-15 04:13:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_418.txt.ENCRYPTED,Write,262526,10.10.2.101,MALICIOUS
2024-03-15 04:13:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_94.pdf.ENCRYPTED,Write,15003,10.10.2.101,MALICIOUS
2024-03-15 04:13:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_453.csv.ENCRYPTED,Write,210268,10.10.2.101,MALICIOUS
2024-03-15 04:13:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_231.txt.ENCRYPTED,Write,95982,10.10.2.101,MALICIOUS
2024-03-15 04:13:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_669.txt.ENCRYPTED,Write,20205,10.10.2.101,MALICIOUS
2024-03-15 04:13:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_893.pdf.ENCRYPTED,Write,487905,10.10.2.101,MALICIOUS
2024-03-15 04:13:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_216.pdf.ENCRYPTED,Write,465624,10.10.2.101,MALICIOUS
2024-03-15 04:13:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_173.docx.ENCRYPTED,Write,40703,10.10.2.101,MALICIOUS
2024-03-15 04:13:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_685.docx.ENCRYPTED,Write,411735,10.10.2.101,MALICIOUS
2024-03-15 04:14:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_127.pptx.ENCRYPTED,Write,107550,10.10.2.101,MALICIOUS
2024-03-15 04:14:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_737.docx.ENCRYPTED,Write,90903,10.10.2.101,MALICIOUS
2024-03-15 04:14:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_480.pptx.ENCRYPTED,Write,384352,10.10.2.101,MALICIOUS
2024-03-15 04:14:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_738.docx.ENCRYPTED,Write,294065,10.10.2.101,MALICIOUS
2024-03-15 04:14:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_580.txt.ENCRYPTED,Write,488028,10.10.2.101,MALICIOUS
2024-03-15 04:14:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_361.xlsx.ENCRYPTED,Write,416021,10.10.2.101,MALICIOUS
2024-03-15 04:14:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_771.xlsx.ENCRYPTED,Write,287758,10.10.2.101,MALICIOUS
2024-03-15 04:14:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_776.csv.ENCRYPTED,Write,265558,10.10.2.101,MALICIOUS
2024-03-15 04:14:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_262.xlsx.ENCRYPTED,Write,199608,10.10.2.101,MALICIOUS
2024-03-15 04:14:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_590.xlsx.ENCRYPTED,Write,285415,10.10.2.101,MALICIOUS
2024-03-15 04:14:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_297.txt.ENCRYPTED,Write,122930,10.10.2.101,MALICIOUS
2024-03-15 04:14:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_280.csv.ENCRYPTED,Write,299986,10.10.2.101,MALICIOUS
2024-03-15 04:15:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_858.pdf.ENCRYPTED,Write,49755,10.10.2.101,MALICIOUS
2024-03-15 04:15:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_59.docx.ENCRYPTED,Write,161929,10.10.2.101,MALICIOUS
2024-03-15 04:15:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_605.xlsx.ENCRYPTED,Write,344127,10.10.2.101,MALICIOUS
2024-03-15 04:15:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_409.csv.ENCRYPTED,Write,271281,10.10.2.101,MALICIOUS
2024-03-15 04:15:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_816.pptx.ENCRYPTED,Write,112384,10.10.2.101,MALICIOUS
2024-03-15 04:15:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_636.txt.ENCRYPTED,Write,489915,10.10.2.101,MALICIOUS
2024-03-15 04:15:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_393.pdf.ENCRYPTED,Write,136365,10.10.2.101,MALICIOUS
2024-03-15 04:15:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_688.txt.ENCRYPTED,Write,42788,10.10.2.101,MALICIOUS
2024-03-15 04:15:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_336.pdf.ENCRYPTED,Write,300246,10.10.2.101,MALICIOUS
2024-03-15 04:15:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_309.pptx.ENCRYPTED,Write,352937,10.10.2.101,MALICIOUS
2024-03-15 04:15:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_76.csv.ENCRYPTED,Write,355019,10.10.2.101,MALICIOUS
2024-03-15 04:15:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_491.txt.ENCRYPTED,Write,220457,10.10.2.101,MALICIOUS
2024-03-15 04:16:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_486.xlsx.ENCRYPTED,Write,387989,10.10.2.101,MALICIOUS
2024-03-15 04:16:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_280.docx.ENCRYPTED,Write,302149,10.10.2.101,MALICIOUS
2024-03-15 04:16:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_882.docx.ENCRYPTED,Write,94995,10.10.2.101,MALICIOUS
2024-03-15 04:16:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_397.csv.ENCRYPTED,Write,339714,10.10.2.101,MALICIOUS
2024-03-15 04:16:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_835.pdf.ENCRYPTED,Write,493035,10.10.2.101,MALICIOUS
2024-03-15 04:16:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_130.pdf.ENCRYPTED,Write,33028,10.10.2.101,MALICIOUS
2024-03-15 04:16:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_653.pptx.ENCRYPTED,Write,19423,10.10.2.101,MALICIOUS
2024-03-15 04:16:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_275.pdf.ENCRYPTED,Write,372513,10.10.2.101,MALICIOUS
2024-03-15 04:16:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_943.docx.ENCRYPTED,Write,155841,10.10.2.101,MALICIOUS
2024-03-15 04:16:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_1.csv.ENCRYPTED,Write,497126,10.10.2.101,MALICIOUS
2024-03-15 04:16:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_83.txt.ENCRYPTED,Write,247789,10.10.2.101,MALICIOUS
2024-03-15 04:16:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_835.csv.ENCRYPTED,Write,184431,10.10.2.101,MALICIOUS
2024-03-15 04:17:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_963.txt.ENCRYPTED,Write,384727,10.10.2.101,MALICIOUS
2024-03-15 04:17:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_367.csv.ENCRYPTED,Write,487253,10.10.2.101,MALICIOUS
2024-03-15 04:17:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_215.docx.ENCRYPTED,Write,10270,10.10.2.101,MALICIOUS
2024-03-15 04:17:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_125.docx.ENCRYPTED,Write,401525,10.10.2.101,MALICIOUS
2024-03-15 04:17:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_968.csv.ENCRYPTED,Write,80139,10.10.2.101,MALICIOUS
2024-03-15 04:17:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_860.xlsx.ENCRYPTED,Write,19207,10.10.2.101,MALICIOUS
2024-03-15 04:17:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_922.pptx.ENCRYPTED,Write,284403,10.10.2.101,MALICIOUS
2024-03-15 04:17:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_202.csv.ENCRYPTED,Write,373129,10.10.2.101,MALICIOUS
2024-03-15 04:17:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_561.pptx.ENCRYPTED,Write,405371,10.10.2.101,MALICIOUS
2024-03-15 04:17:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_920.txt.ENCRYPTED,Write,302754,10.10.2.101,MALICIOUS
2024-03-15 04:17:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_365.xlsx.ENCRYPTED,Write,362306,10.10.2.101,MALICIOUS
2024-03-15 04:17:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_444.xlsx.ENCRYPTED,Write,254622,10.10.2.101,MALICIOUS
2024-03-15 04:18:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_972.docx.ENCRYPTED,Write,323793,10.10.2.101,MALICIOUS
2024-03-15 04:18:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_395.pptx.ENCRYPTED,Write,442178,10.10.2.101,MALICIOUS
2024-03-15 04:18:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_978.xlsx.ENCRYPTED,Write,215815,10.10.2.101,MALICIOUS
2024-03-15 04:18:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_604.pdf.ENCRYPTED,Write,150106,10.10.2.101,MALICIOUS
2024-03-15 04:18:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_379.csv.ENCRYPTED,Write,255941,10.10.2.101,MALICIOUS
2024-03-15 04:18:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_898.pdf.ENCRYPTED,Write,159806,10.10.2.101,MALICIOUS
2024-03-15 04:18:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_336.docx.ENCRYPTED,Write,413108,10.10.2.101,MALICIOUS
2024-03-15 04:18:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_309.txt.ENCRYPTED,Write,229340,10.10.2.101,MALICIOUS
2024-03-15 04:18:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_302.csv.ENCRYPTED,Write,258256,10.10.2.101,MALICIOUS
2024-03-15 04:18:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_575.pptx.ENCRYPTED,Write,414591,10.10.2.101,MALICIOUS
2024-03-15 04:18:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_810.xlsx.ENCRYPTED,Write,474737,10.10.2.101,MALICIOUS
2024-03-15 04:18:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_68.csv.ENCRYPTED,Write,359646,10.10.2.101,MALICIOUS
2024-03-15 04:19:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_564.pdf.ENCRYPTED,Write,265764,10.10.2.101,MALICIOUS
2024-03-15 04:19:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_480.csv.ENCRYPTED,Write,41243,10.10.2.101,MALICIOUS
2024-03-15 04:19:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_217.txt.ENCRYPTED,Write,95890,10.10.2.101,MALICIOUS
2024-03-15 04:19:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_892.csv.ENCRYPTED,Write,257299,10.10.2.101,MALICIOUS
2024-03-15 04:19:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_461.xlsx.ENCRYPTED,Write,145101,10.10.2.101,MALICIOUS
2024-03-15 04:19:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_980.xlsx.ENCRYPTED,Write,471231,10.10.2.101,MALICIOUS
2024-03-15 04:19:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_148.pptx.ENCRYPTED,Write,134616,10.10.2.101,MALICIOUS
2024-03-15 04:19:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_58.csv.ENCRYPTED,Write,95312,10.10.2.101,MALICIOUS
2024-03-15 04:19:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_227.pptx.ENCRYPTED,Write,34287,10.10.2.101,MALICIOUS
2024-03-15 04:19:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_634.pptx.ENCRYPTED,Write,67761,10.10.2.101,MALICIOUS
2024-03-15 04:19:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_557.pdf.ENCRYPTED,Write,265734,10.10.2.101,MALICIOUS
2024-03-15 04:19:55,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_421.csv.ENCRYPTED,Write,438468,10.10.2.101,MALICIOUS
2024-03-15 04:20:00,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_753.txt.ENCRYPTED,Write,417677,10.10.2.101,MALICIOUS
2024-03-15 04:20:05,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_98.txt.ENCRYPTED,Write,368570,10.10.2.101,MALICIOUS
2024-03-15 04:20:10,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_408.pdf.ENCRYPTED,Write,494219,10.10.2.101,MALICIOUS
2024-03-15 04:20:15,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_118.pdf.ENCRYPTED,Write,124159,10.10.2.101,MALICIOUS
2024-03-15 04:20:20,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_962.docx.ENCRYPTED,Write,280702,10.10.2.101,MALICIOUS
2024-03-15 04:20:25,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_356.xlsx.ENCRYPTED,Write,343711,10.10.2.101,MALICIOUS
2024-03-15 04:20:30,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_821.txt.ENCRYPTED,Write,156842,10.10.2.101,MALICIOUS
2024-03-15 04:20:35,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_400.csv.ENCRYPTED,Write,37820,10.10.2.101,MALICIOUS
2024-03-15 04:20:40,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_364.pptx.ENCRYPTED,Write,485578,10.10.2.101,MALICIOUS
2024-03-15 04:20:45,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_219.pdf.ENCRYPTED,Write,485119,10.10.2.101,MALICIOUS
2024-03-15 04:20:50,rthompson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_35.csv.ENCRYPTED,Write,477468,10.10.2.101,MALICIOUS
