timestamp,event_id,event_name,user,domain,workstation,source_ip,dest_ip,logon_type,logon_type_name,result,sub_status,failure_reason,process_name,parent_process,command_line,privileges,new_account,new_account_fullname,new_account_dept,member_added,group,service_name,service_binary,start_type,service_type,category,description
2024-03-19 12:23:52,4688,ProcessCreation,qkelly,ACEPTECH,WIN-RD-002,10.10.9.102,,,,Success,,,teams.exe,cmd.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-08 11:08:51,4688,ProcessCreation,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,,,,Success,,,services.exe,cmd.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-27 09:19:09,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,outlook.exe,powershell.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-12 17:44:23,4688,ProcessCreation,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,,,,Success,,,outlook.exe,svchost.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-14 09:41:03,4688,ProcessCreation,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,,,,Success,,,powershell.exe,svchost.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-23 15:13:23,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,taskmgr.exe,svchost.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-27 08:42:03,4688,ProcessCreation,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,,,,Success,,,slack.exe,svchost.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-06 12:58:40,4688,ProcessCreation,kgreen,ACEPTECH,WIN-IT-004,10.10.3.104,,,,Success,,,outlook.exe,svchost.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-08 10:22:35,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,winlogon.exe,cmd.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-02 17:18:10,4688,ProcessCreation,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,,,,Success,,,acrobat.exe,explorer.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-02 09:55:16,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,explorer.exe,explorer.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-20 08:01:53,4688,ProcessCreation,dreed,ACEPTECH,WIN-MKT-003,10.10.6.103,,,,Success,,,notepad.exe,cmd.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-12 11:31:00,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,word.exe,explorer.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-09 09:48:38,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,winrar.exe,svchost.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-16 08:28:28,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,teams.exe,svchost.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-14 15:59:01,4688,ProcessCreation,ibailey,ACEPTECH,WIN-EXEC-002,10.10.7.102,,,,Success,,,msedge.exe,svchost.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-16 16:18:21,4688,ProcessCreation,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,,,,Success,,,mmc.exe,powershell.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-22 15:51:33,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,chrome.exe,explorer.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-02 10:05:31,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,iexplore.exe,cmd.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-16 11:44:05,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,iexplore.exe,explorer.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-09 13:58:05,4688,ProcessCreation,mbaker,ACEPTECH,WIN-SOC-001,10.10.4.101,,,,Success,,,slack.exe,cmd.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-09 08:12:49,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,services.exe,svchost.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-12 17:17:22,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,msedge.exe,cmd.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-01 16:35:13,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,teams.exe,explorer.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-13 14:42:08,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,excel.exe,powershell.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-23 15:46:52,4688,ProcessCreation,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,,,,Success,,,slack.exe,powershell.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-02 14:10:56,4688,ProcessCreation,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,,,,Success,,,iexplore.exe,explorer.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-16 12:59:15,4688,ProcessCreation,yedwards,ACEPTECH,WIN-SALES-008,10.10.5.108,,,,Success,,,msedge.exe,explorer.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-03 15:43:46,4688,ProcessCreation,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,,,,Success,,,powershell.exe,explorer.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-17 10:25:39,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,7z.exe,svchost.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-13 15:15:41,4688,ProcessCreation,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,,,,Success,,,python.exe,svchost.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-13 13:46:43,4688,ProcessCreation,glewis,ACEPTECH,WIN-FIN-007,10.10.2.107,,,,Success,,,python.exe,cmd.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-13 16:07:44,4688,ProcessCreation,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,,,,Success,,,word.exe,powershell.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-10 10:08:12,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,excel.exe,powershell.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-14 09:03:09,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,msedge.exe,svchost.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-19 17:59:43,4688,ProcessCreation,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,,,,Success,,,slack.exe,powershell.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-04 10:31:29,4688,ProcessCreation,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,,,,Success,,,explorer.exe,powershell.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-06 08:33:55,4688,ProcessCreation,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,,,,Success,,,excel.exe,cmd.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-30 11:11:44,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,zoom.exe,explorer.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-23 11:34:14,4688,ProcessCreation,ucampbell,ACEPTECH,WIN-SALES-004,10.10.5.104,,,,Success,,,word.exe,explorer.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-20 16:41:41,4688,ProcessCreation,ucampbell,ACEPTECH,WIN-SALES-004,10.10.5.104,,,,Success,,,notepad.exe,svchost.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-07 13:03:25,4688,ProcessCreation,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,,,,Success,,,teams.exe,explorer.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-28 13:12:01,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,teams.exe,explorer.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-12 09:34:37,4688,ProcessCreation,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,,,,Success,,,notepad.exe,cmd.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-22 14:20:56,4688,ProcessCreation,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,,,,Success,,,chrome.exe,explorer.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-22 13:01:36,4688,ProcessCreation,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,,,,Success,,,7z.exe,svchost.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-23 10:36:19,4688,ProcessCreation,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,,,,Success,,,excel.exe,powershell.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-18 16:55:23,4688,ProcessCreation,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,,,,Success,,,teams.exe,svchost.exe,C:\Windows\System32\teams.exe,,,,,,,,,,,Normal,Process teams.exe created.
2024-03-07 09:08:39,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-13 12:19:30,4688,ProcessCreation,kgreen,ACEPTECH,WIN-IT-004,10.10.3.104,,,,Success,,,msedge.exe,cmd.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-14 10:52:35,4688,ProcessCreation,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,,,,Success,,,word.exe,powershell.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-18 16:57:48,4688,ProcessCreation,ecook,ACEPTECH,WIN-MKT-004,10.10.6.104,,,,Success,,,7z.exe,powershell.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-25 17:46:23,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,winlogon.exe,explorer.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-30 08:47:12,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-02 09:59:25,4688,ProcessCreation,dreed,ACEPTECH,WIN-MKT-003,10.10.6.103,,,,Success,,,slack.exe,powershell.exe,C:\Windows\System32\slack.exe,,,,,,,,,,,Normal,Process slack.exe created.
2024-03-19 13:13:08,4688,ProcessCreation,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,,,,Success,,,zoom.exe,powershell.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-14 12:03:59,4688,ProcessCreation,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,,,,Success,,,iexplore.exe,svchost.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-11 17:39:36,4688,ProcessCreation,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,,,,Success,,,powershell.exe,svchost.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-15 16:49:39,4688,ProcessCreation,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,,,,Success,,,svchost.exe,explorer.exe,C:\Windows\System32\svchost.exe,,,,,,,,,,,Normal,Process svchost.exe created.
2024-03-26 12:40:35,4688,ProcessCreation,hmurphy,ACEPTECH,WIN-EXEC-001,10.10.7.101,,,,Success,,,python.exe,cmd.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-23 14:38:50,4688,ProcessCreation,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,,,,Success,,,taskmgr.exe,powershell.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-03 08:28:01,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,services.exe,cmd.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-27 11:39:55,4688,ProcessCreation,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,,,,Success,,,winrar.exe,powershell.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-02 17:51:53,4688,ProcessCreation,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,,,,Success,,,acrobat.exe,powershell.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-16 11:46:48,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,python.exe,powershell.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-22 17:31:17,4688,ProcessCreation,ibailey,ACEPTECH,WIN-EXEC-002,10.10.7.102,,,,Success,,,taskmgr.exe,cmd.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-07 10:32:14,4688,ProcessCreation,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,,,,Success,,,explorer.exe,powershell.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-24 10:45:42,4688,ProcessCreation,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,,,,Success,,,7z.exe,cmd.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-21 08:21:06,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,excel.exe,explorer.exe,C:\Windows\System32\excel.exe,,,,,,,,,,,Normal,Process excel.exe created.
2024-03-28 10:34:08,4688,ProcessCreation,jscott,ACEPTECH,WIN-IT-003,10.10.3.103,,,,Success,,,taskmgr.exe,powershell.exe,C:\Windows\System32\taskmgr.exe,,,,,,,,,,,Normal,Process taskmgr.exe created.
2024-03-29 11:25:36,4688,ProcessCreation,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,,,,Success,,,msedge.exe,svchost.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-25 12:29:10,4688,ProcessCreation,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,,,,Success,,,outlook.exe,explorer.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-22 11:21:39,4688,ProcessCreation,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,,,,Success,,,acrobat.exe,powershell.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-15 17:21:03,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,zoom.exe,explorer.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-18 12:00:37,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,mmc.exe,powershell.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-21 13:40:15,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,winlogon.exe,powershell.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-25 16:40:05,4688,ProcessCreation,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-09 11:25:28,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,iexplore.exe,svchost.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-03 15:22:50,4688,ProcessCreation,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,,,,Success,,,iexplore.exe,cmd.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-04 14:53:48,4688,ProcessCreation,ecook,ACEPTECH,WIN-MKT-004,10.10.6.104,,,,Success,,,python.exe,explorer.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-01 12:52:56,4688,ProcessCreation,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,,,,Success,,,iexplore.exe,powershell.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-04 13:42:13,4688,ProcessCreation,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,,,,Success,,,services.exe,svchost.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-16 17:24:35,4688,ProcessCreation,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,,,,Success,,,winrar.exe,svchost.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-17 15:57:14,4688,ProcessCreation,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,,,,Success,,,lsass.exe,svchost.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-02 17:26:13,4688,ProcessCreation,ecook,ACEPTECH,WIN-MKT-004,10.10.6.104,,,,Success,,,notepad.exe,svchost.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-13 08:24:43,4688,ProcessCreation,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,,,,Success,,,cmd.exe,powershell.exe,C:\Windows\System32\cmd.exe,,,,,,,,,,,Normal,Process cmd.exe created.
2024-03-25 15:35:09,4688,ProcessCreation,ibailey,ACEPTECH,WIN-EXEC-002,10.10.7.102,,,,Success,,,winrar.exe,svchost.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-13 12:17:04,4688,ProcessCreation,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,,,,Success,,,services.exe,explorer.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-22 08:55:28,4688,ProcessCreation,zstewart,ACEPTECH,WIN-SALES-009,10.10.5.109,,,,Success,,,powershell.exe,svchost.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-08 12:06:54,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,python.exe,powershell.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-22 16:27:31,4688,ProcessCreation,ecook,ACEPTECH,WIN-MKT-004,10.10.6.104,,,,Success,,,mmc.exe,explorer.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-07 09:54:44,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,zoom.exe,powershell.exe,C:\Windows\System32\zoom.exe,,,,,,,,,,,Normal,Process zoom.exe created.
2024-03-25 16:25:50,4688,ProcessCreation,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,,,,Success,,,word.exe,explorer.exe,C:\Windows\System32\word.exe,,,,,,,,,,,Normal,Process word.exe created.
2024-03-04 12:39:58,4688,ProcessCreation,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,,,,Success,,,7z.exe,powershell.exe,C:\Windows\System32\7z.exe,,,,,,,,,,,Normal,Process 7z.exe created.
2024-03-11 13:15:48,4688,ProcessCreation,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,,,,Success,,,mmc.exe,cmd.exe,C:\Windows\System32\mmc.exe,,,,,,,,,,,Normal,Process mmc.exe created.
2024-03-26 15:59:33,4688,ProcessCreation,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,,,,Success,,,svchost.exe,powershell.exe,C:\Windows\System32\svchost.exe,,,,,,,,,,,Normal,Process svchost.exe created.
2024-03-12 15:29:39,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,winrar.exe,cmd.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-05 14:36:56,4688,ProcessCreation,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,,,,Success,,,python.exe,powershell.exe,C:\Windows\System32\python.exe,,,,,,,,,,,Normal,Process python.exe created.
2024-03-17 12:15:57,4688,ProcessCreation,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,,,,Success,,,msedge.exe,svchost.exe,C:\Windows\System32\msedge.exe,,,,,,,,,,,Normal,Process msedge.exe created.
2024-03-25 08:42:48,4688,ProcessCreation,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,,,,Success,,,thunderbird.exe,cmd.exe,C:\Windows\System32\thunderbird.exe,,,,,,,,,,,Normal,Process thunderbird.exe created.
2024-03-17 16:01:05,4688,ProcessCreation,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,,,,Success,,,chrome.exe,cmd.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-10 13:52:39,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,acrobat.exe,svchost.exe,C:\Windows\System32\acrobat.exe,,,,,,,,,,,Normal,Process acrobat.exe created.
2024-03-19 12:04:18,4688,ProcessCreation,ibailey,ACEPTECH,WIN-EXEC-002,10.10.7.102,,,,Success,,,winlogon.exe,cmd.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-25 08:12:38,4688,ProcessCreation,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,,,,Success,,,explorer.exe,powershell.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-29 17:45:33,4688,ProcessCreation,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,,,,Success,,,explorer.exe,powershell.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
2024-03-18 12:01:57,4688,ProcessCreation,ibailey,ACEPTECH,WIN-EXEC-002,10.10.7.102,,,,Success,,,iexplore.exe,explorer.exe,C:\Windows\System32\iexplore.exe,,,,,,,,,,,Normal,Process iexplore.exe created.
2024-03-12 17:34:18,4688,ProcessCreation,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,,,,Success,,,services.exe,explorer.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-16 14:53:26,4688,ProcessCreation,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,,,,Success,,,notepad.exe,powershell.exe,C:\Windows\System32\notepad.exe,,,,,,,,,,,Normal,Process notepad.exe created.
2024-03-27 14:52:23,4688,ProcessCreation,dreed,ACEPTECH,WIN-MKT-003,10.10.6.103,,,,Success,,,services.exe,powershell.exe,C:\Windows\System32\services.exe,,,,,,,,,,,Normal,Process services.exe created.
2024-03-15 12:29:26,4688,ProcessCreation,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,,,,Success,,,outlook.exe,svchost.exe,C:\Windows\System32\outlook.exe,,,,,,,,,,,Normal,Process outlook.exe created.
2024-03-18 12:00:50,4688,ProcessCreation,jscott,ACEPTECH,WIN-IT-003,10.10.3.103,,,,Success,,,powershell.exe,svchost.exe,C:\Windows\System32\powershell.exe,,,,,,,,,,,Normal,Process powershell.exe created.
2024-03-09 08:13:19,4688,ProcessCreation,ucampbell,ACEPTECH,WIN-SALES-004,10.10.5.104,,,,Success,,,lsass.exe,cmd.exe,C:\Windows\System32\lsass.exe,,,,,,,,,,,Normal,Process lsass.exe created.
2024-03-06 09:03:32,4688,ProcessCreation,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,,,,Success,,,chrome.exe,cmd.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-04 15:55:14,4688,ProcessCreation,nnelson,ACEPTECH,WIN-SOC-002,10.10.4.102,,,,Success,,,winrar.exe,powershell.exe,C:\Windows\System32\winrar.exe,,,,,,,,,,,Normal,Process winrar.exe created.
2024-03-05 11:52:07,4688,ProcessCreation,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,,,,Success,,,chrome.exe,cmd.exe,C:\Windows\System32\chrome.exe,,,,,,,,,,,Normal,Process chrome.exe created.
2024-03-05 11:40:06,4688,ProcessCreation,crogers,ACEPTECH,WIN-MKT-002,10.10.6.102,,,,Success,,,winlogon.exe,cmd.exe,C:\Windows\System32\winlogon.exe,,,,,,,,,,,Normal,Process winlogon.exe created.
2024-03-26 17:06:15,4688,ProcessCreation,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,,,,Success,,,explorer.exe,cmd.exe,C:\Windows\System32\explorer.exe,,,,,,,,,,,Normal,Process explorer.exe created.
