timestamp,event_id,event_name,user,host,source_ip,process,parent_process,command_line,md5,src_port,dest_ip,dest_port,dest_host,protocol,image,signed,signature,source_process,target_process,granted_access,file_path,category
2024-03-21 14:34:57,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-13 12:33:11,7,ImageLoaded,jscott,WIN-IT-003,10.10.3.103,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-19 09:32:39,7,ImageLoaded,vparker,WIN-SALES-005,10.10.5.105,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-14 17:00:20,7,ImageLoaded,vparker,WIN-SALES-005,10.10.5.105,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 17:53:17,7,ImageLoaded,ucampbell,WIN-SALES-004,10.10.5.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 11:33:50,7,ImageLoaded,rroberts,WIN-SALES-001,10.10.5.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-09 12:20:14,7,ImageLoaded,dlee,WIN-FIN-004,10.10.2.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-27 15:18:20,7,ImageLoaded,eharris,WIN-FIN-005,10.10.2.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 16:26:31,7,ImageLoaded,iwalker,WIN-IT-002,10.10.3.102,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-09 11:50:44,7,ImageLoaded,vparker,WIN-SALES-005,10.10.5.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 13:34:56,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-19 17:48:43,7,ImageLoaded,rthompson,WIN-FIN-001,10.10.2.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 09:42:49,7,ImageLoaded,xcollins,WIN-SALES-007,10.10.5.107,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-28 17:05:46,7,ImageLoaded,glewis,WIN-FIN-007,10.10.2.107,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-08 15:45:55,7,ImageLoaded,crogers,WIN-MKT-002,10.10.6.102,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-27 11:17:49,7,ImageLoaded,mrichardson,WIN-OPS-003,10.10.8.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-18 17:30:41,7,ImageLoaded,amartin,WIN-FIN-002,10.10.2.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 12:49:34,7,ImageLoaded,iwalker,WIN-IT-002,10.10.3.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 13:47:11,7,ImageLoaded,kjones,WIN-HR-005,10.10.1.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-22 13:25:53,7,ImageLoaded,iwalker,WIN-IT-002,10.10.3.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-05 09:30:27,7,ImageLoaded,pmitchell,WIN-SOC-004,10.10.4.104,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 17:33:26,7,ImageLoaded,pmitchell,WIN-SOC-004,10.10.4.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 11:07:55,7,ImageLoaded,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-20 09:11:10,7,ImageLoaded,asanchez,WIN-SALES-010,10.10.5.110,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 08:13:17,7,ImageLoaded,sprice,WIN-RD-004,10.10.9.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 09:33:43,7,ImageLoaded,glewis,WIN-FIN-007,10.10.2.107,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-09 12:24:38,7,ImageLoaded,zstewart,WIN-SALES-009,10.10.5.109,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-03 08:20:19,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-19 10:42:16,7,ImageLoaded,bmorris,WIN-MKT-001,10.10.6.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-21 17:50:15,7,ImageLoaded,ecook,WIN-MKT-004,10.10.6.104,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-08 12:22:31,7,ImageLoaded,rsanders,WIN-RD-003,10.10.9.103,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-03 16:37:02,7,ImageLoaded,amartin,WIN-FIN-002,10.10.2.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 15:05:15,7,ImageLoaded,lward,WIN-OPS-002,10.10.8.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 15:12:44,7,ImageLoaded,vparker,WIN-SALES-005,10.10.5.105,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-13 11:30:19,7,ImageLoaded,yedwards,WIN-SALES-008,10.10.5.108,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-01 15:31:11,7,ImageLoaded,dreed,WIN-MKT-003,10.10.6.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-16 13:10:04,7,ImageLoaded,eharris,WIN-FIN-005,10.10.2.105,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-20 08:57:13,7,ImageLoaded,sprice,WIN-RD-004,10.10.9.104,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-01 15:50:29,7,ImageLoaded,eharris,WIN-FIN-005,10.10.2.105,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-11 09:54:07,7,ImageLoaded,qkelly,WIN-RD-002,10.10.9.102,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 16:14:43,7,ImageLoaded,zstewart,WIN-SALES-009,10.10.5.109,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-01 08:22:38,7,ImageLoaded,dlee,WIN-FIN-004,10.10.2.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-10 10:58:37,7,ImageLoaded,fclark,WIN-FIN-006,10.10.2.106,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 10:35:43,7,ImageLoaded,gbell,WIN-MKT-006,10.10.6.106,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-21 17:06:25,7,ImageLoaded,kcox,WIN-OPS-001,10.10.8.101,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 12:08:28,7,ImageLoaded,jscott,WIN-IT-003,10.10.3.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-08 14:27:05,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 08:35:46,7,ImageLoaded,rsanders,WIN-RD-003,10.10.9.103,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-11 08:13:56,7,ImageLoaded,glewis,WIN-FIN-007,10.10.2.107,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 08:47:49,7,ImageLoaded,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 08:16:37,7,ImageLoaded,dreed,WIN-MKT-003,10.10.6.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-25 08:20:27,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-20 14:40:48,7,ImageLoaded,ecook,WIN-MKT-004,10.10.6.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-25 14:26:55,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-23 11:54:37,7,ImageLoaded,pbrooks,WIN-RD-001,10.10.9.101,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-10 12:38:55,7,ImageLoaded,eharris,WIN-FIN-005,10.10.2.105,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-07 16:15:32,7,ImageLoaded,nwood,WIN-OPS-004,10.10.8.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-28 09:23:35,7,ImageLoaded,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-18 10:29:02,7,ImageLoaded,crogers,WIN-MKT-002,10.10.6.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-07 09:02:04,7,ImageLoaded,mrichardson,WIN-OPS-003,10.10.8.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-27 12:36:08,7,ImageLoaded,sprice,WIN-RD-004,10.10.9.104,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-12 15:57:30,7,ImageLoaded,cwhite,WIN-FIN-003,10.10.2.103,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-12 15:30:31,7,ImageLoaded,rsanders,WIN-RD-003,10.10.9.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-21 09:04:48,7,ImageLoaded,kgreen,WIN-IT-004,10.10.3.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 10:17:39,7,ImageLoaded,rsanders,WIN-RD-003,10.10.9.103,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-10 17:50:13,7,ImageLoaded,mbaker,WIN-SOC-001,10.10.4.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 08:15:45,7,ImageLoaded,kgreen,WIN-IT-004,10.10.3.104,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 12:28:11,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-22 14:46:46,7,ImageLoaded,dlee,WIN-FIN-004,10.10.2.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 11:57:37,7,ImageLoaded,ocarter,WIN-SOC-003,10.10.4.103,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 17:09:58,7,ImageLoaded,ucampbell,WIN-SALES-004,10.10.5.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-14 09:00:16,7,ImageLoaded,glewis,WIN-FIN-007,10.10.2.107,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-02 09:38:50,7,ImageLoaded,mbaker,WIN-SOC-001,10.10.4.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 09:56:42,7,ImageLoaded,mrichardson,WIN-OPS-003,10.10.8.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-21 08:10:58,7,ImageLoaded,fmorgan,WIN-MKT-005,10.10.6.105,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-09 14:20:20,7,ImageLoaded,pbrooks,WIN-RD-001,10.10.9.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-12 08:11:57,7,ImageLoaded,zstewart,WIN-SALES-009,10.10.5.109,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-20 08:10:41,7,ImageLoaded,nwood,WIN-OPS-004,10.10.8.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-08 09:39:08,7,ImageLoaded,sprice,WIN-RD-004,10.10.9.104,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-05 11:08:01,7,ImageLoaded,qkelly,WIN-RD-002,10.10.9.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-13 17:34:23,7,ImageLoaded,amartin,WIN-FIN-002,10.10.2.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 15:18:52,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-03 15:27:49,7,ImageLoaded,mrichardson,WIN-OPS-003,10.10.8.103,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-28 09:21:06,7,ImageLoaded,crogers,WIN-MKT-002,10.10.6.102,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-07 09:06:19,7,ImageLoaded,ocarter,WIN-SOC-003,10.10.4.103,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 16:34:01,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 11:17:10,7,ImageLoaded,qkelly,WIN-RD-002,10.10.9.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-21 17:33:14,7,ImageLoaded,jscott,WIN-IT-003,10.10.3.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-23 08:58:41,7,ImageLoaded,rsanders,WIN-RD-003,10.10.9.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-05 14:34:44,7,ImageLoaded,jscott,WIN-IT-003,10.10.3.103,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-12 10:32:21,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 14:27:11,7,ImageLoaded,yedwards,WIN-SALES-008,10.10.5.108,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-22 08:25:34,7,ImageLoaded,lward,WIN-OPS-002,10.10.8.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-01 15:38:52,7,ImageLoaded,sturner,WIN-SALES-002,10.10.5.102,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 14:58:50,7,ImageLoaded,rthompson,WIN-FIN-001,10.10.2.101,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-10 16:40:01,7,ImageLoaded,wevans,WIN-SALES-006,10.10.5.106,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-09 17:58:52,7,ImageLoaded,gbell,WIN-MKT-006,10.10.6.106,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-28 13:07:46,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-24 16:01:04,7,ImageLoaded,amartin,WIN-FIN-002,10.10.2.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-11 12:37:31,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 12:50:35,7,ImageLoaded,ptaylor,WIN-HR-003,10.10.1.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-19 14:18:08,7,ImageLoaded,kcox,WIN-OPS-001,10.10.8.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-25 12:32:16,7,ImageLoaded,kjones,WIN-HR-005,10.10.1.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 09:48:50,7,ImageLoaded,iwalker,WIN-IT-002,10.10.3.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-25 13:24:22,7,ImageLoaded,dlee,WIN-FIN-004,10.10.2.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-27 17:47:21,7,ImageLoaded,wevans,WIN-SALES-006,10.10.5.106,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 12:11:43,7,ImageLoaded,vparker,WIN-SALES-005,10.10.5.105,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-19 15:46:00,7,ImageLoaded,rthompson,WIN-FIN-001,10.10.2.101,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-12 13:35:10,7,ImageLoaded,iwalker,WIN-IT-002,10.10.3.102,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-14 14:10:34,7,ImageLoaded,xcollins,WIN-SALES-007,10.10.5.107,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-20 17:50:20,7,ImageLoaded,nnelson,WIN-SOC-002,10.10.4.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-14 11:10:38,7,ImageLoaded,rroberts,WIN-SALES-001,10.10.5.101,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 15:36:15,7,ImageLoaded,ibailey,WIN-EXEC-002,10.10.7.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 08:34:07,7,ImageLoaded,mrichardson,WIN-OPS-003,10.10.8.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-28 13:38:41,7,ImageLoaded,kgreen,WIN-IT-004,10.10.3.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-06 09:31:00,7,ImageLoaded,ucampbell,WIN-SALES-004,10.10.5.104,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-09 17:03:45,7,ImageLoaded,wevans,WIN-SALES-006,10.10.5.106,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-05 09:04:30,7,ImageLoaded,ptaylor,WIN-HR-003,10.10.1.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-25 17:12:41,7,ImageLoaded,ptaylor,WIN-HR-003,10.10.1.103,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-01 16:27:07,7,ImageLoaded,nnelson,WIN-SOC-002,10.10.4.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-16 09:49:48,7,ImageLoaded,dlee,WIN-FIN-004,10.10.2.104,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-24 17:20:45,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 17:54:26,7,ImageLoaded,tphillips,WIN-SALES-003,10.10.5.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-26 17:40:30,7,ImageLoaded,ptaylor,WIN-HR-003,10.10.1.103,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-23 15:58:26,7,ImageLoaded,jsmith,WIN-HR-001,10.10.1.101,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-10 16:14:06,7,ImageLoaded,hrobinson,WIN-IT-001,10.10.3.101,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 10:05:45,7,ImageLoaded,qkelly,WIN-RD-002,10.10.9.102,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-07 15:43:15,7,ImageLoaded,pmitchell,WIN-SOC-004,10.10.4.104,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 14:51:42,7,ImageLoaded,dreed,WIN-MKT-003,10.10.6.103,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 09:18:09,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-27 12:37:48,7,ImageLoaded,jrivera,WIN-EXEC-003,10.10.7.103,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-17 10:21:18,7,ImageLoaded,ecook,WIN-MKT-004,10.10.6.104,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-08 11:41:57,7,ImageLoaded,sturner,WIN-SALES-002,10.10.5.102,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-03 09:11:39,7,ImageLoaded,hmurphy,WIN-EXEC-001,10.10.7.101,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-24 09:46:55,7,ImageLoaded,kjones,WIN-HR-005,10.10.1.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-02 16:51:52,7,ImageLoaded,ocarter,WIN-SOC-003,10.10.4.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-24 15:10:16,7,ImageLoaded,pbrooks,WIN-RD-001,10.10.9.101,,,,,,,,,,C:\Windows\System32\user32.dll,true,Microsoft Windows,,,,,Normal
2024-03-30 09:03:47,7,ImageLoaded,ladams,WIN-IT-005,10.10.3.105,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 15:57:46,7,ImageLoaded,iwalker,WIN-IT-002,10.10.3.102,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 17:21:25,7,ImageLoaded,jscott,WIN-IT-003,10.10.3.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-16 08:46:28,7,ImageLoaded,ptaylor,WIN-HR-003,10.10.1.103,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-02 13:50:40,7,ImageLoaded,vparker,WIN-SALES-005,10.10.5.105,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-14 13:22:07,7,ImageLoaded,pbrooks,WIN-RD-001,10.10.9.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-20 13:37:37,7,ImageLoaded,mwilson,WIN-HR-002,10.10.1.102,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
2024-03-22 09:40:33,7,ImageLoaded,bmorris,WIN-MKT-001,10.10.6.101,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-29 16:27:07,7,ImageLoaded,fmorgan,WIN-MKT-005,10.10.6.105,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-15 17:10:23,7,ImageLoaded,asanchez,WIN-SALES-010,10.10.5.110,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-04 09:59:33,7,ImageLoaded,sturner,WIN-SALES-002,10.10.5.102,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-19 15:40:52,7,ImageLoaded,pmitchell,WIN-SOC-004,10.10.4.104,,,,,,,,,,C:\Windows\System32\ntdll.dll,true,Microsoft Windows,,,,,Normal
2024-03-13 11:40:55,7,ImageLoaded,pbrooks,WIN-RD-001,10.10.9.101,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-07 15:01:30,7,ImageLoaded,fclark,WIN-FIN-006,10.10.2.106,,,,,,,,,,C:\Windows\System32\kernel32.dll,true,Microsoft Windows,,,,,Normal
2024-03-12 17:40:29,7,ImageLoaded,eharris,WIN-FIN-005,10.10.2.105,,,,,,,,,,C:\Windows\System32\advapi32.dll,true,Microsoft Windows,,,,,Normal
